score	clip	text spoken	heard
0.92	demo-water-s02.mp3	କୂଳରେ ନଳ ଗଛ ବଢ଼ିଛି. ସେପାରି କୂଳକୁ ଦେଖ.	4.4s
0.92	hin-ukg-char-akshar-s06.mp3	ମିଶି ହେଲା ନଟଖଟ, ମାନେ ଦୁଷ୍ଟ.	3.1s
0.92	math-ukg-sub-single-s05.mp3	ତିନିଟି କାଢ଼ି ନିଅ.	1.7s
0.92	demo-street-s01.mp3	ଏହା ଏକ ରାସ୍ତା, ଦୁଇ ପଟେ ଦୋକାନ ଅଛି.	3.9s
0.92	evs-lkg-animal-food-s10.mp3	ଏହା ଏକ ମାଙ୍କଡ଼.	1.9s
0.92	eng-nur-birds-s09.mp3	ଏହା ଏକ ଚିଲ. ଚିଲ ବହୁତ ଉଚ୍ଚରେ ଉଡ଼େ.	4.1s
0.92	eng-nur-vegetables-s07.mp3	ଏହା ଏକ ବନ୍ଧାକୋବି.	2.2s
0.92	hin-lkg-sabji-rang-s09.mp3	ଏହା ଏକ ବନ୍ଧାକୋବି.	2.2s
0.92	eng-lkg-transport-types-s12.mp3	ଏଗୁଡ଼ିକ ଆକାଶରେ ଉଡ଼େ.	2.4s
0.92	math-ukg-add-single-s09.mp3	ତିନି ଆଉ ଚାରି ମିଶି ସାତ.	2.4s
0.93	eng-nur-domestic-animals-s09.mp3	ଆଉ ଏହା ଏକ କୁକୁଡ଼ା. କୁକୁଡ଼ା ଅଣ୍ଡା ଦିଏ.	4.1s
0.93	evs-ukg-snow-camp-s01.mp3	ଆମେ ବରଫ ପାହାଡ଼ରେ ଅଛୁ. ଚାରିଆଡ଼େ ବରଫ.	4.4s
0.93	evs-lkg-special-vehicles-s04.mp3	ଏହା ଦମକଳ ଗାଡ଼ି. ଏହା ନିଆଁ ଲିଭାଇବାକୁ ଯାଏ.	4.6s
0.93	eng-lkg-months-year-s01.mp3	ବର୍ଷରେ ବାର ମାସ ଥାଏ. ପ୍ରଥମ ମାସ ଜାନୁଆରୀ.	4.9s
0.93	eng-nur-find-shapes-s05.mp3	ଘର ଭିତରେ ଗୋଟିଏ ଆୟତ ଲୁଚିଛି. ତାକୁ ଖୋଜ ଆଉ ଛୁଅଁ.	5.4s
0.93	evs-ukg-serpentarium-s07.mp3	ବାହାରେ କେଉଁଠି ସାପ ଦେଖିଲେ, ତାକୁ ଛୁଅଁ ନାହିଁ, ପାଖକୁ ଯାଅ ନାହିଁ. ଧୀରେ ଦୂରେଇ ଯାଅ ଆଉ ଜଣେ ବଡ଼ଙ୍କୁ କୁହ.	10.0s
0.93	eng-nur-vegetables-s01.mp3	ଏହି ପନିପରିବାଗୁଡ଼ିକ ଦେଖ.	2.9s
0.93	eng-nur-vegetables-s06.mp3	ଏହି ପନିପରିବାଗୁଡ଼ିକ ଦେଖ.	2.9s
0.93	evs-lkg-animal-babies-s05.mp3	ଆଉ ଏ ତାର ଛୁଆ, ମେଣ୍ଢା ଛୁଆ.	2.9s
0.93	eng-nur-find-shapes-s01.mp3	ଘର ଭିତରେ ଗୋଟିଏ ବୃତ୍ତ ଲୁଚିଛି. ତାକୁ ଖୋଜ ଆଉ ଛୁଅଁ.	5.4s
0.93	eng-nur-water-animals-s07.mp3	ଏହା ଏକ କଙ୍କଡ଼ା. କଙ୍କଡ଼ା ବଙ୍କା ହୋଇ ଚାଲେ.	4.6s
0.93	math-ukg-multiply-single-s02.mp3	ତିନିଟିର ଦୁଇ ଧାଡ଼ି.	2.0s
0.93	evs-ukg-germination-s01.mp3	ଏହା ଏକ ମଞ୍ଜି. ଆମେ ଏହାକୁ ମାଟିରେ ବୁଣୁ ଆଉ ପାଣି ଦେଉ.	5.6s
0.93	evs-ukg-serpentarium-s02.mp3	କାଚ ଆମକୁ ନିରାପଦ ରଖେ. ଆମେ କେବଳ ଦେଖୁ. କାଚକୁ ଠକ ଠକ କରୁ ନାହିଁ.	7.1s
0.93	solar_system_s3.mp3	ବୁଧ ସୂର୍ଯ୍ୟର ସବୁଠାରୁ ପାଖରେ. ଏହା ଛୋଟ ଓ ବହୁତ ଗରମ.	6.1s
0.93	math-lkg-odd-even-s03.mp3	ତିନି, ଅଯୁଗ୍ମ, ଗୋଟିଏ ବଳିଯାଏ.	3.2s
0.93	school_kitchen_s3.mp3	ପାଣି ମାଠିଆରେ ରଖା ଯାଇଛି. ଖାଇବା ପରେ ଆମେ ତାହା ପିଉ.	5.4s
0.93	evs-ukg-balloon-ride-s04.mp3	ମେଘ ଠିକ ଆମ ପାଖରେ ଅଛି.	2.7s
0.93	eng-lkg-days-week-s01.mp3	ସପ୍ତାହରେ ସାତ ଦିନ ଥାଏ. ପ୍ରଥମ ଦିନ ସୋମବାର.	5.1s
0.93	eng-nur-shapes-s09.mp3	ଏହା ଏକ ହୀରା ଆକୃତି.	2.2s
0.93	evs-lkg-house-parts-s06.mp3	ଆଉ ଏଗୁଡ଼ିକ ପାହାଚ.	2.2s
0.93	math-nur-one-many-s02.mp3	ଆଉ ଏଠି ବହୁତ ଅଛି.	2.2s
0.93	evs-lkg-community-helpers-s04.mp3	ଏ ଜଣେ ପୋଲିସ. ପୋଲିସ ଆମକୁ ସୁରକ୍ଷା ଦିଅନ୍ତି.	4.9s
0.94	hin-ukg-teen-akshar-s10.mp3	ମିଶି ହେଲା ଚମକ, ମାନେ ଚମକ.	2.9s
0.94	math-lkg-more-less-same-s02.mp3	ନାଲିଗୁଡ଼ିକ ନୀଳଠାରୁ ଅଧିକ.	2.9s
0.94	school_office_s3.mp3	ଆଲମାରୀ ବନ୍ଦ ଥାଏ. ଆମର ବହି ଓ ଖେଳନା ସେଥିରେ ସୁରକ୍ଷିତ ରହେ.	6.9s
0.94	eng-nur-insects-s05.mp3	ଏହା ଏକ ଲେଡିବଗ. ଏହାର ନାଲି ପିଠିରେ କଳା ଦାଗ ଥାଏ.	5.4s
0.94	hin-ukg-teen-akshar-s04.mp3	ମିଶି ହେଲା ନମକ, ମାନେ ଲୁଣ.	2.7s
0.94	our_classroom_s3.mp3	ଦିଦି ବୋର୍ଡ ପାଖରେ ଠିଆ ହୋଇଛନ୍ତି. ଆଜି ସେ ଆମକୁ ପଢ଼ାଇବେ.	6.2s
0.94	eng-lkg-animal-products-s03.mp3	ଗାଈ ଆମକୁ କ୍ଷୀର ଦିଏ.	2.5s
0.94	eng-nur-wild-animals-s09.mp3	ଆଉ ଏହା ଏକ ମାଙ୍କଡ଼. ମାଙ୍କଡ଼ ଗଛରେ ରହେ.	4.7s
0.94	math-lkg-more-less-same-s01.mp3	ଏଠି ଚାରିଟି ଅଛି, ଆଉ ଏଠି ଦୁଇଟି.	3.4s
0.94	eng-nur-animals-check-s03.mp3	ଏମାନଙ୍କ ଭିତରୁ କେଉଁଟି ଗୃହପାଳିତ ପଶୁ. ସେ ଆମ ସହ ରହେ.	6.2s
0.94	math-ukg-divide-single-s06.mp3	ଏଗୁଡ଼ିକୁ ତିନିଟି ସମାନ ଭାଗରେ ବାଣ୍ଟ.	3.9s
0.94	math-ukg-divide-single-s07.mp3	ଏଗୁଡ଼ିକୁ ତିନିଟି ସମାନ ଭାଗରେ ବାଣ୍ଟ.	3.9s
0.94	math-ukg-divide-single-s08.mp3	ଏଗୁଡ଼ିକୁ ତିନିଟି ସମାନ ଭାଗରେ ବାଣ୍ଟ.	3.9s
0.94	evs-lkg-animal-habitats-s05.mp3	କୁକୁର ତାର କୁକୁର ଘରେ ରହେ.	3.0s
0.94	math-nur-taller-shorter-s02.mp3	ଆଉ ଏହି ଗଛ ଗେଡ଼ା.	2.0s
0.94	gk-ukg-sink-float-s01.mp3	ଏହା ଏକ ପାଣି ଟବ. ଆସ ଦେଖିବା କଣ ଭାସେ ଆଉ କଣ ବୁଡ଼େ.	5.7s
0.94	eng-nur-water-animals-s05.mp3	ଦୂରକୁ ଦେଖ, ତାହା ଏକ ତିମି. ତିମି ସବୁଠାରୁ ବଡ଼ ପ୍ରାଣୀ.	5.4s
0.94	evs-ukg-flowers-s04.mp3	ଏହା ଏକ ଗେଣ୍ଡୁ ଫୁଲ. ଗେଣ୍ଡୁ ଫୁଲରେ ମାଳ ଗୁନ୍ଥାଯାଏ.	5.4s
0.94	evs-lkg-animal-habitats-s07.mp3	ମହୁମାଛି ମହୁଫେଣାରେ ରହେ.	2.7s
0.94	math-lkg-half-whole-s03.mp3	ଏହା ଗୋଟିଏ ପୂରା ନାସପାତି.	2.7s
0.94	math-lkg-odd-even-s05.mp3	ପାଞ୍ଚ, ଅଯୁଗ୍ମ, ଗୋଟିଏ ବଳିଯାଏ.	3.5s
0.94	hin-nur-vadya-yantra-s05.mp3	ଏହା ବଂଶୀ. ଏଥିରେ ଫୁଙ୍କି ବଜାଯାଏ.	3.5s
0.94	eng-lkg-transport-types-s10.mp3	ଏହା ଏକ ଜାହାଜ.	1.7s
0.94	math-lkg-half-whole-s05.mp3	ଏହା ଗୋଟିଏ ପୂରା ନଡ଼ିଆ.	2.5s
0.94	eng-nur-find-shapes-s02.mp3	ଘର ଭିତରେ ଗୋଟିଏ ବର୍ଗ ଲୁଚିଛି. ତାକୁ ଖୋଜ ଆଉ ଛୁଅଁ.	5.4s
0.94	eng-nur-wild-animal-traits-s04.mp3	ଜେବ୍ରାର ଦେହରେ କଳା ଧଳା ପଟା ଥାଏ.	3.7s
0.94	evs-ukg-safe-touch-s01.mp3	ଏ ହେଉଛି ମୀନା. ମୀନାର ଶରୀର ମୀନାର ନିଜର. ତୁମ ଶରୀର ତୁମର ନିଜର.	7.2s
0.94	evs-ukg-national-symbols-s08.mp3	ଜାତୀୟ ସଙ୍ଗୀତ ବାଜିଲେ ଆମେ ସିଧା ଠିଆ ହେଉ. ଜୟ ହିନ୍ଦ.	5.7s
0.94	gk-ukg-sink-float-s05.mp3	ଚାମଚ ବୁଡ଼େ, ଏହା ତଳକୁ ଚାଲିଯାଏ.	3.5s
0.94	evs-ukg-germination-s04.mp3	ଗଜାରେ ଦୁଇଟି ଛୋଟ ପତ୍ର ଖୋଲେ. ଏହା ଏକ ଚାରା.	4.7s
0.94	math-ukg-multiply-single-s01.mp3	ତିନିଟିର ଏକ ଧାଡ଼ି.	2.0s
0.95	evs-ukg-serpentarium-s06.mp3	ଏହା ଏକ କଇଁଛ. ଏହା ନିଜ ଖୋଳ ଭିତରେ ଲୁଚେ.	4.5s
0.95	evs-nur-school-visit-s01.mp3	ଏହା ଆମ ସ୍କୁଲ. ଚାରିଆଡ଼େ ଦେଖ. ତୁମକୁ କଣ କଣ ଦିଶୁଛି.	5.7s
0.95	evs-ukg-india-culture-s05.mp3	ଆମ ସଙ୍ଗୀତ ବହୁତ ପୁରୁଣା. ଏହା ତବଲା.	4.2s
0.95	farm_yard_s1.mp3	ଅଗଣାରେ ଚାରିଆଡ଼େ ଦେଖ. ତୁମେ କଣ ଦେଖୁଛ.	4.2s
0.95	evs-lkg-animal-babies-s11.mp3	ଆଉ ଏ ତାର ଛୁଆ, କୁକୁଡ଼ା ଛୁଆ.	3.0s
0.95	math-nur-up-down-s02.mp3	ନୀଳ ବଲ ତଳେ ଅଛି, ଚଟାଣ ଉପରେ.	3.5s
0.95	eng-nur-domestic-animals-s08.mp3	ଏହା ଏକ ବିଲେଇ.	1.7s
0.95	evs-lkg-animal-babies-s08.mp3	ଏହା ଏକ ବିଲେଇ.	1.7s
0.95	evs-lkg-animal-food-s08.mp3	ଏହା ଏକ ବିଲେଇ.	1.7s
0.95	eng-nur-water-animals-s04.mp3	ଏହା ଏକ ଡଲଫିନ. ଡଲଫିନ ବହୁତ ବୁଦ୍ଧିମାନ.	5.0s
0.95	eng-nur-elephant-story-s05.mp3	ହରିଣକୁ ମଧ୍ୟ ଶୋଷ ଲାଗିଥିଲା. ଅପ୍ପୁ ଶୁଣ୍ଢରେ ପାଣି ଭରି ତାକୁ ମଧ୍ୟ ପିଆଇଲା.	8.2s
0.95	solar_system_s8.mp3	ଶନିର କଡ଼ ବରଫ ଓ ପଥରରେ ତିଆରି.	4.0s
0.95	evs-lkg-animal-babies-s07.mp3	ଆଉ ଏ ତାର ଛୁଆ, କୁକୁର ଛୁଆ.	3.0s
0.95	evs-nur-good-habits-s06.mp3	ଆମେ ଫଳ ଓ ପନିପରିବା ଖାଉ.	3.0s
0.95	math-nur-count-51-100-s32.mp3	ଛଅସ୍ତରି ରୁ ଅଶୀ.	2.0s
0.95	evs-ukg-dinosaur-park-s06.mp3	ଏହାଟି-ରେକ୍ସ. ଏହାର ଦାନ୍ତ ବହୁତ ବଡ଼ ଥିଲା. ଏହା ଅନ୍ୟ ପଶୁଙ୍କୁ ଖାଉଥିଲା.	8.0s
0.95	evs-ukg-river-crossing-s01.mp3	ଏହା ଏକ ନଦୀ. ନଦୀରେ ପାଣି ବହେ. ଆମକୁ ନଦୀର ସେପାରିକୁ ଯିବାର ଅଛି.	7.0s
0.95	math-ukg-multiply-single-s03.mp3	ଦୁଇ ଗୁଣନ ତିନି ହେଲା ଛଅ.	2.8s
0.95	evs-lkg-special-vehicles-s06.mp3	ଆଉ ଏହା ବୁଲଡୋଜର. ଏହା ମାଟି ଠେଲେ ଓ ରାସ୍ତା ତିଆରିରେ ସାହାଯ୍ୟ କରେ.	7.3s
0.95	eng-nur-bird-animal-sounds-cat.mp3	ଏହା ଏକ ବିଲେଇ. ବିଲେଇ ମିଆଉଁ ମିଆଉଁ କରେ.	4.5s
0.95	eng-lkg-two-letter-words-s11.mp3	ଦେଖ, ଡବ୍ଲ୍ୟୁ ଆଉ ଇ.	2.3s
0.95	math-lkg-open-close-s04.mp3	ଆଉ ଏହି କବାଟ ଖୋଲା.	2.3s
0.95	eng-nur-wild-animals-s05.mp3	ଏହା ଏକ ଜିରାଫ. ଜିରାଫ ବହୁତ ଡେଙ୍ଗା.	4.0s
0.95	evs-lkg-professions-s02.mp3	ଏ ଜଣେ ଡାକ୍ତର.	1.8s
0.95	hin-lkg-khet-upar-niche-s04.mp3	ଆଉ ବିଟ ମଧ୍ୟ.	1.8s
0.95	eng-nur-insects-s03.mp3	ଏହା ଏକ ମହୁମାଛି. ମହୁମାଛି ମହୁ ତିଆରି କରେ.	4.8s
0.95	eng-lkg-in-on-under-s01.mp3	ନାଲି ବଲ ଟେବୁଲ ଉପରେ ଅଛି.	3.0s
0.96	eng-nur-bird-animal-sounds-sparrow.mp3	ଏହା ଏକ ଘରଚଟିଆ. ଘରଚଟିଆ ଚିଁ ଚିଁ କରେ.	4.5s
0.96	eng-nur-vegetables-s08.mp3	ଏହା ଏକ ଫୁଲକୋବି.	2.0s
0.96	goat_about.mp3	ଏହା ଏକ ଛେଳି. ଛେଳି ଚଢ଼ିବାକୁ ଭଲ ପାଏ.	4.0s
0.96	eng-lkg-animal-products-s05.mp3	କୁକୁଡ଼ା ଆମକୁ ଅଣ୍ଡା ଦିଏ.	2.8s
0.96	evs-nur-rainbow-s05.mp3	ନୀଳ, ଘନ ନୀଳ ଆଉ ବାଇଗଣୀ.	3.0s
0.96	math-ukg-add-single-s04.mp3	ପ୍ରଥମେ ଏଗୁଡ଼ିକ ଗଣ, ଚାରି.	3.0s
0.96	math-ukg-sub-single-s04.mp3	ପ୍ରଥମେ ଏଗୁଡ଼ିକ ଗଣ, ଚାରି.	3.0s
0.96	eng-lkg-transport-types-s11.mp3	ଏହା ଏକ ପାଲ ଡଙ୍ଗା.	2.3s
0.96	evs-lkg-animal-habitats-s01.mp3	ଆମେ ଘରେ ରହୁ. ପଶୁମାନଙ୍କର ମଧ୍ୟ ଘର ଥାଏ. ଆସ ଦେଖିବା, କିଏ କେଉଁଠି ରହେ.	8.1s
0.96	eng-nur-bird-animal-sounds-pigeon.mp3	ଏହା ଏକ ପାରା. ପାରା ଗୁଟୁର ଗୁଟୁର କରେ.	4.0s
0.96	math-lkg-wet-dry-s01.mp3	ଏହି ଲୁଗା ଏବେ ଧୁଆ ହୋଇଛି. ଏଥିରୁ ପାଣି ଟୋପା ଟୋପା ପଡ଼ୁଛି. ଏହା ଓଦା.	6.8s
0.96	math-nur-taller-shorter-s01.mp3	ଏହି ଗଛ ଡେଙ୍ଗା.	1.8s
0.96	evs-ukg-farm-visit-hen.mp3	ଏହା ଏକ କୁକୁଡ଼ା. କୁକୁଡ଼ା ଦାନା ଖୁମ୍ପେ ଆଉ ଅଣ୍ଡା ଦିଏ.	5.6s
0.96	evs-ukg-national-symbols-s05.mp3	ପଦ୍ମ ଆମର ଜାତୀୟ ଫୁଲ.	2.8s
0.96	math-nur-thick-thin-s02.mp3	ଆଉ ଏହା ସରୁ. ଦୁଇଟି ସମାନ ଲମ୍ବା.	3.8s
0.96	evs-lkg-special-vehicles-s01.mp3	କିଛି ଗାଡ଼ି ଖାସ କାମ କରେ. ଆସ ସେଗୁଡ଼ିକୁ ଦେଖିବା.	4.8s
0.96	evs-ukg-seasons-s03.mp3	ବର୍ଷାଦିନେ ମେଘ ଆସେ, ଆଉ ବର୍ଷା ହୁଏ.	4.0s
0.96	eng-ukg-behind-front-s02.mp3	କୁକୁଡ଼ା ପଥରର ଆଗରେ ଅଛି.	3.0s
0.96	eng-ukg-behind-front-s04.mp3	କୁକୁଡ଼ା ପଥରର ପଛରେ ଅଛି.	3.0s
0.96	math-ukg-add-single-s07.mp3	ପ୍ରଥମେ ଏଗୁଡ଼ିକ ଗଣ, ତିନି.	3.0s
0.96	evs-ukg-states-india-s02.mp3	ରାଜସ୍ଥାନରେ ମରୁଭୂମି ଅଛି. ସେଠି ଓଟ ଚାଲନ୍ତି.	5.1s
0.96	hin-ukg-vyanjan-s19.mp3	ଏବେ ତ ବର୍ଗ ଦେଖ.	2.0s
0.96	math-lkg-full-empty-s02.mp3	ଆଉ ଏହି ଗିଲାସ ଖାଲି.	2.3s
0.96	math-nur-count-51-100-s33.mp3	ଏବେ କୁହ, ଛଅସ୍ତରି.	2.3s
0.96	eng-nur-colors-s01.mp3	ଏହି ରଙ୍ଗଗୁଡ଼ିକ ଦେଖ.	2.5s
0.96	eng-nur-colors-s06.mp3	ଏହି ରଙ୍ଗଗୁଡ଼ିକ ଦେଖ.	2.5s
0.96	evs-ukg-national-symbols-s03.mp3	ବାଘ ଆମର ଜାତୀୟ ପଶୁ.	2.5s
0.96	eng-lkg-two-letter-words-s06.mp3	ମିଶି ହେଲା ଅପ, ମାନେ ଉପରକୁ.	3.0s
0.96	math-lkg-opposites-s02.mp3	ଆଉ ଏହା ଛୋଟ, ବଡ଼ର ଓଲଟା.	3.0s
0.97	eng-nur-colors-s08.mp3	ଏହା ବାଇଗଣୀ.	1.5s
0.97	gk-ukg-sink-float-s02.mp3	ସେଓ ଭାସେ, ଏହା ପାଣି ଉପରେ ରହେ.	3.3s
0.97	evs-nur-good-habits-s03.mp3	ଖାଇବା ଆଗରୁ ଓ ଶୌଚ ପରେ ଆମେ ସାବୁନରେ ହାତ ଧୋଉ.	5.3s
0.97	eng-lkg-animal-products-s06.mp3	ଏହା ଏକ ମେଣ୍ଢା.	1.8s
0.97	eng-lkg-months-year-s04.mp3	ତାପରେ ଅପ୍ରେଲ.	1.8s
0.97	evs-lkg-animal-babies-s04.mp3	ଏହା ଏକ ମେଣ୍ଢା.	1.8s
0.97	evs-ukg-balloon-ride-s03.mp3	ଦେଖ, ସେଠି ଆଉ ଗୋଟିଏ ବେଲୁନ ଉଡ଼ୁଛି.	3.8s
0.97	eng-nur-wild-animals-s03.mp3	ଏହା ଏକ ବାଘ. ବାଘର ଦେହରେ ପଟା ଥାଏ.	4.1s
0.97	evs-ukg-farm-visit-s02.mp3	କେଉଁ ପଶୁ ଆମକୁ କ୍ଷୀର ଦିଏ. ତାକୁ ଖୋଜ.	4.1s
0.97	math-nur-taller-shorter-s03.mp3	ଏବେ ଏଗୁଡ଼ିକୁ ଦେଖ. କେଉଁଟି ଅଧିକ ଡେଙ୍ଗା.	4.3s
0.97	math-nur-count-21-50-s19.mp3	ଏବେ କୁହ, ପଇଁତିରିଶ.	2.3s
0.97	eng-lkg-transport-types-s05.mp3	ଏହା ଏକ ସାଇକେଲ.	2.0s
0.97	demo-india-s01.mp3	ଏହା ଆମ ପ୍ରାଙ୍ଗଣ. ମଝିରେ ଆମ ପତାକାର ଚକ୍ର ଅଛି.	5.9s
0.97	evs-ukg-india-culture-s04.mp3	ଅନେକ ମହିଳା ଶାଢ଼ି ପିନ୍ଧନ୍ତି.	3.3s
0.97	evs-ukg-farm-visit-s01.mp3	ଆମେ ଚାଷ ଜମିକୁ ଆସିଛୁ. ଚାରିଆଡ଼େ ଦେଖ. କୌଣସି ପଶୁକୁ ଦେଖ, ସେ ନିଜ ବିଷୟରେ କହିବ.	8.7s
0.97	evs-ukg-seasons-s04.mp3	ବର୍ଷାରେ ଆମେ ଛତା ଧରୁ. ଭୂଇଁରେ ପାଣି ଜମିଯାଏ.	4.8s
0.97	math-nur-near-far-s02.mp3	ସେହି ଗଛ, କିନ୍ତୁ ଏହା ଦୂରରେ ଅଛି, ତେଣୁ ଛୋଟ ଦିଶେ.	5.1s
0.97	evs-ukg-flowers-s07.mp3	ଏହା ମଲ୍ଲୀ ଫୁଲ. ଏହି ଛୋଟ ଧଳା ଫୁଲଗୁଡ଼ିକ ବହୁତ ମହକେ.	6.1s
0.97	hin-ukg-do-akshar-s04.mp3	ମିଶି ହେଲା କଲ, ମାନେ ଗତକାଲି.	3.1s
0.97	math-nur-light-heavy-s01.mp3	ଏହା ତରାଜୁ. କେଉଁ ଜିନିଷ ଓଜନିଆ ତାହା ଏହା କହେ.	5.1s
0.97	math-nur-count-21-50-s12.mp3	ଏବେ କୁହ, ଅଣତିରିଶ.	2.3s
0.97	math-nur-count-21-50-s23.mp3	ଏବେ କୁହ, ଅଠତିରିଶ.	2.3s
0.97	math-nur-count-51-100-s07.mp3	ଏବେ କୁହ, ପଞ୍ଚାବନ.	2.3s
0.97	math-nur-count-51-100-s43.mp3	ଏବେ କୁହ, ପଞ୍ଚାଅଶୀ.	2.3s
0.97	evs-ukg-farm-visit-duck.mp3	ଏହା ଏକ ବତକ. ବତକ ପୋଖରୀରେ ପହଁରେ.	4.3s
0.97	eng-lkg-months-year-s11.mp3	ତାପରେ ନଭେମ୍ବର.	2.0s
0.97	gk-lkg-sports-equipment-s04.mp3	ଏହା ଏକ ଫୁଟବଲ.	2.0s
0.97	math-nur-count-21-50-s32.mp3	ଛୟାଳିଶ ରୁ ପଚାଶ.	2.0s
0.97	eng-nur-animals-check-s01.mp3	ଏମାନଙ୍କ ଭିତରୁ କିଏ ପାଣିରେ ରହେ. ତାକୁ ଛୁଅଁ.	4.9s
0.97	eng-nur-vegetables-s04.mp3	ଏହା ଏକ ପିଆଜ.	1.8s
0.97	eng-nur-wild-animals-s07.mp3	ଏହା ଏକ ଜେବ୍ରା.	1.8s
0.97	eng-nur-alphabets-s49.mp3	ଏହା ବଡ଼ କ୍ୟୁ.	1.5s
0.97	evs-lkg-animal-food-s05.mp3	କୁକୁଡ଼ା ଦାନା ଖୁମ୍ପି ଖାଏ.	2.6s
0.97	eng-nur-domestic-animals-s01.mp3	ଏମାନେ ଗୃହପାଳିତ ପଶୁ. ସେମାନେ ଆମ ସହ, ଆମ ଘରେ ଓ ଚାଷ ଜମିରେ ରହନ୍ତି.	7.9s
0.98	math-lkg-wet-dry-s06.mp3	ଖରା ପଡ଼ିଛି. ଖରାରେ ଜିନିଷ ଶୁଖିଯାଏ.	3.8s
0.98	eng-nur-alphabets-s57.mp3	ଏସ, ସନ, ମାନେ ସୂର୍ଯ୍ୟ.	2.6s
0.98	math-ukg-divide-single-s04.mp3	ଛଅ ଭାଗ ଦୁଇ ହେଲା ତିନି.	2.6s
0.98	math-lkg-odd-even-s07.mp3	ସାତ, ଅଯୁଗ୍ମ, ଗୋଟିଏ ବଳିଯାଏ.	3.3s
0.98	math-lkg-opposites-s04.mp3	ଆଉ ଏହା ଛୋଟ, ଲମ୍ବାର ଓଲଟା.	3.3s
0.98	math-ukg-add-double-s04.mp3	ବାର ଯୁକ୍ତ ଛଅ ହେଲା ଅଠର.	3.1s
0.98	evs-nur-festivals-s02.mp3	ଦୀପାବଳି ଆଲୁଅର ପର୍ବ. ଆମେ ଦୀପ ଜାଳୁ.	4.4s
0.98	demo-home-s02.mp3	ଚୁଲି, ଆଲମାରି, ମସିଣା, ସବୁ ଗୋଟିଏ ଘରେ.	4.1s
0.98	eng-lkg-months-year-s09.mp3	ତାପରେ ସେପ୍ଟେମ୍ବର.	2.3s
0.98	eng-nur-fruits-s01.mp3	ଏହି ଫଳଗୁଡ଼ିକ ଦେଖ.	2.3s
0.98	eng-nur-fruits-s06.mp3	ଏହି ଫଳଗୁଡ଼ିକ ଦେଖ.	2.3s
0.98	math-nur-count-51-100-s55.mp3	ଏବେ କୁହ, ପଞ୍ଚାନବେ.	2.3s
0.98	evs-lkg-body-parts-s12.mp3	ଏବେ ନିଜ ନାକକୁ ଛୁଅଁ. ଏବେ ନିଜ କାନକୁ ଛୁଅଁ.	4.6s
0.98	eng-lkg-three-letter-words-s02.mp3	ମିଶି ହେଲା କ୍ୟାଟ, ମାନେ ବିଲେଇ.	3.1s
0.98	hin-ukg-do-akshar-s02.mp3	ମିଶି ହେଲା ନଲ, ମାନେ ପାଣି କଳ.	3.1s
0.98	math-nur-count-21-50-s10.mp3	ଏବେ କୁହ, ସତେଇଶ.	2.1s
0.98	eng-lkg-animal-products-s10.mp3	ମହୁମାଛି ଆମକୁ ମହୁ ଦିଏ.	2.8s
0.99	eng-lkg-transport-types-s09.mp3	ଏହା ଏକ ଡଙ୍ଗା.	1.8s
0.99	gk-lkg-sports-equipment-s02.mp3	ଏହା ଏକ ବ୍ୟାଟ.	1.8s
0.99	math-lkg-lines-curves-s08.mp3	ଏହା ଢେଉଆ ରେଖା.	1.8s
0.99	cow_about.mp3	ଏହା ଏକ ଗାଈ. ଗାଈ ଆମକୁ କ୍ଷୀର ଦିଏ.	4.1s
0.99	eng-nur-domestic-animals-s02.mp3	ଏହା ଏକ ଗାଈ. ଗାଈ ଆମକୁ କ୍ଷୀର ଦିଏ.	4.1s
0.99	math-ukg-add-single-s01.mp3	ପ୍ରଥମେ ଏଗୁଡ଼ିକ ଗଣ, ଦୁଇ.	3.1s
0.99	evs-lkg-house-parts-s02.mp3	ଏଗୁଡ଼ିକ କାନ୍ଥ. ସେଗୁଡ଼ିକ ଘରକୁ ଧରି ରଖେ.	4.7s
0.99	math-lkg-more-less-same-s06.mp3	ନାଲି ଆଉ ନୀଳ ସମାନ.	2.3s
0.99	math-nur-count-51-100-s24.mp3	ଏବେ କୁହ, ଅଣସ୍ତରି.	2.3s
0.99	eng-nur-bird-animal-sounds-s02.mp3	କୁଆ କେମିତି ଡାକେ. ତାକୁ ଖୋଜ ଆଉ ଦେଖ.	3.9s
0.99	evs-lkg-body-parts-s03.mp3	ଏଗୁଡ଼ିକ କେଶ.	1.6s
0.99	hin-nur-vadya-yantra-s07.mp3	ଏହା ଢୋଲ. ଏହାକୁ କାଠିରେ ବଜାଯାଏ.	3.6s
0.99	math-ukg-add-single-s03.mp3	ଦୁଇ ଆଉ ତିନି ମିଶି ପାଞ୍ଚ.	2.9s
0.99	evs-lkg-animal-footprints-s06.mp3	ଏଗୁଡ଼ିକ କୁକୁଡ଼ାର.	2.1s
0.99	eng-nur-elephant-story-s01.mp3	ଏ ହେଉଛି ଅପ୍ପୁ. ଅପ୍ପୁ ଗୋଟିଏ ହାତୀ. ସେ ଜଙ୍ଗଲରେ ରହେ.	6.0s
0.99	hin-ukg-do-akshar-s10.mp3	ମିଶି ହେଲା ମନ, ମାନେ ମନ.	2.6s
0.99	hen_about.mp3	ଏହା ଏକ କୁକୁଡ଼ା. କୁକୁଡ଼ା ଅଣ୍ଡା ଦିଏ.	3.9s
