score	clip	text spoken	heard
1.00	eng-ukg-behind-front-s02.mp3	The hen is in front of the rock.	The hen is in front of the rock.
1.00	eng-ukg-behind-front-s03.mp3	Now look at this one.	Now look at this one.
1.00	eng-ukg-behind-front-s04.mp3	The hen is behind the rock.	The hen is behind the rock.
1.00	eng-ukg-behind-front-s05.mp3	In front, and behind. Remember them.	In front and behind. Remember them.
1.00	eng-ukg-phonics-s01.mp3	Now look at these letters.	Now look at these letters.
1.00	eng-ukg-phonics-s07.mp3	Now look at these letters.	Now look at these letters.
1.00	eng-ukg-phonics-s13.mp3	Now look at these letters.	Now look at these letters.
1.00	eng-ukg-phonics-s19.mp3	Now look at these letters.	Now look at these letters.
1.00	eng-ukg-phonics-s25.mp3	Now look at these letters.	Now look at these letters.
1.00	eng-ukg-phonics-s31.mp3	Now look at these letters.	Now look at these letters.
1.00	evs-lkg-animal-babies-s01.mp3	Every animal has a baby. Let us see whose baby is whose.	Every animal has a baby. Let us see whose baby is whose.
1.00	evs-lkg-animal-babies-s03.mp3	And this is her baby, a calf.	And this is her baby, a calf.
1.00	evs-lkg-animal-babies-s06.mp3	This is a dog.	This is a dog.
1.00	evs-lkg-animal-babies-s07.mp3	And this is her baby, a puppy.	And this is her baby, a puppy.
1.00	evs-lkg-animal-babies-s08.mp3	This is a cat.	This is a cat.
1.00	evs-lkg-animal-babies-s09.mp3	And this is her baby, a kitten.	And this is her baby, a kitten.
1.00	evs-lkg-animal-babies-s10.mp3	This is a hen.	This is a hen.
1.00	evs-lkg-animal-babies-s11.mp3	And this is her baby, a chick.	And this is her baby, a chick.
1.00	evs-lkg-animal-food-s01.mp3	Everybody gets hungry, animals too. Let us see who eats what.	Everybody gets hungry, animals too. Let us see who eats what.
1.00	evs-lkg-animal-food-s04.mp3	This is a hen.	This is a hen.
1.00	evs-lkg-animal-food-s06.mp3	This is a dog.	This is a dog.
1.00	evs-lkg-animal-food-s08.mp3	This is a cat.	This is a cat.
1.00	evs-lkg-animal-food-s09.mp3	The cat drinks milk.	The cat drinks milk.
1.00	evs-lkg-animal-food-s10.mp3	This is a monkey.	This is a monkey.
1.00	evs-lkg-animal-footprints-s01.mp3	Whose footprints are these on the ground?	Whose footprints are these on the ground?
1.00	evs-lkg-animal-footprints-s02.mp3	The cow made them!	The cow made them.
1.00	evs-lkg-animal-footprints-s03.mp3	Whose footprints are these on the ground?	Whose footprints are these on the ground?
1.00	evs-lkg-animal-footprints-s04.mp3	The horse made them!	The horse made them.
1.00	evs-lkg-animal-footprints-s05.mp3	Whose footprints are these on the ground?	Whose footprints are these on the ground?
1.00	evs-lkg-animal-footprints-s07.mp3	Whose footprints are these on the ground?	Whose footprints are these on the ground?
1.00	evs-lkg-animal-footprints-s08.mp3	The elephant made them!	The elephant made them.
1.00	evs-lkg-animal-habitats-s01.mp3	We live in a house. Animals have homes too. Let us see who lives where.	We live in a house. Animals have homes too. Let us see who lives where.
1.00	evs-lkg-animal-habitats-s03.mp3	The sparrow lives in a nest.	The sparrow lives in a nest.
1.00	evs-lkg-animal-habitats-s04.mp3	This is a dog.	This is a dog.
1.00	evs-lkg-animal-habitats-s05.mp3	The dog lives in a kennel.	The dog lives in a kennel.
1.00	evs-lkg-animal-habitats-s07.mp3	The bee lives in a hive.	The bee lives in a hive.
1.00	evs-lkg-animal-habitats-s09.mp3	The lion lives in a den.	The lion lives in a den.
1.00	evs-lkg-animal-habitats-s11.mp3	The cow lives in a shed.	The cow lives in a shed.
1.00	evs-lkg-body-parts-s01.mp3	This is our body. Let us learn the names of its parts.	This is our body. Let us learn the names of its parts.
1.00	evs-lkg-body-parts-s02.mp3	This is the head.	This is the head.
1.00	evs-lkg-body-parts-s03.mp3	This is the hair.	This is the hair.
1.00	evs-lkg-body-parts-s04.mp3	These are the eyes. We see with our eyes.	These are the eyes. We see with our eyes.
1.00	evs-lkg-body-parts-s05.mp3	These are the ears. We hear with our ears.	These are the ears. We hear with our ears.
1.00	evs-lkg-body-parts-s06.mp3	This is the nose. We smell with our nose.	This is the nose. We smell with our nose.
1.00	evs-lkg-body-parts-s07.mp3	This is the mouth. We eat and speak with our mouth.	This is the mouth. We eat and speak with our mouth.
1.00	evs-lkg-body-parts-s08.mp3	These are the hands. We do our work with our hands.	These are the hands. We do our work with our hands.
1.00	evs-lkg-body-parts-s09.mp3	This is the tummy.	This is the tummy.
1.00	evs-lkg-body-parts-s10.mp3	These are the legs. We walk with our legs.	These are the legs. We walk with our legs.
1.00	evs-lkg-body-parts-s11.mp3	These are the feet.	These are the feet.
1.00	evs-lkg-body-parts-s12.mp3	Now touch your own nose! Now touch your ears!	Now touch your own nose. Now touch your ears.
1.00	evs-lkg-community-helpers-s01.mp3	These are our community helpers. Every one of them helps us.	These are our community helpers. Every one of them helps us.
1.00	evs-lkg-community-helpers-s02.mp3	This is a doctor. When we are ill, the doctor makes us well.	This is a doctor. When we are ill, the doctor makes us well.
1.00	evs-lkg-community-helpers-s04.mp3	This is a police officer. The police keep us safe.	This is a police officer. The police keep us safe.
1.00	evs-lkg-community-helpers-s05.mp3	This is a farmer. The farmer grows our food.	This is a farmer. The farmer grows our food.
1.00	evs-lkg-community-helpers-s06.mp3	This is a firefighter. Firefighters put out fires.	This is a firefighter. Firefighters put out fires.
1.00	evs-lkg-community-helpers-s07.mp3	This is a postman. The postman brings our letters.	This is a postman. The postman brings our letters.
1.00	evs-lkg-community-helpers-s08.mp3	When they help us, we say, thank you!	When they help us, we say, thank you.
1.00	evs-lkg-house-parts-s01.mp3	This is a house. A house has many parts.	This is a house. A house has many parts.
1.00	evs-lkg-house-parts-s02.mp3	These are the walls. They hold the house up.	These are the walls. They hold the house up.
1.00	evs-lkg-house-parts-s03.mp3	This is the roof. It keeps off the sun and the rain.	This is the roof. It keeps off the sun and the rain.
1.00	evs-lkg-house-parts-s04.mp3	This is the door. We go in through it.	This is the door. We go in through it.
1.00	evs-lkg-house-parts-s05.mp3	This is the window. It lets in air and light.	This is the window. It lets in air and light.
1.00	evs-lkg-house-parts-s06.mp3	And these are the steps.	And these are the steps.
1.00	evs-lkg-market-s01.mp3	This is the market. This is where we buy things.	This is the market. This is where we buy things.
1.00	evs-lkg-market-s02.mp3	This is the fruit shop.	This is the fruit shop
1.00	evs-lkg-market-s05.mp3	and oranges.	And oranges.
1.00	evs-lkg-market-s06.mp3	This is the vegetable shop.	This is the vegetable shop.
1.00	evs-lkg-market-s07.mp3	Here there are tomatoes.	Here there are tomatoes.
1.00	evs-lkg-professions-s01.mp3	Everybody has a job to do, and every job has its own tools.	Everybody has a job to do and every job has its own tools.
1.00	evs-lkg-professions-s02.mp3	This is a doctor.	This is a doctor.
1.00	evs-lkg-professions-s03.mp3	The doctor listens to our heartbeat with a stethoscope.	The doctor listens to our heartbeat with a stethoscope.
1.00	evs-lkg-professions-s05.mp3	The teacher teaches from a book.	The teacher teaches from a book.
1.00	evs-lkg-professions-s06.mp3	This is a postman.	This is a postman.
1.00	evs-lkg-professions-s07.mp3	The postman brings letters.	The postman brings letters.
1.00	evs-lkg-professions-s08.mp3	This is a farmer.	This is a farmer
1.00	evs-lkg-professions-s10.mp3	This is a firefighter.	This is a firefighter.
1.00	evs-lkg-professions-s11.mp3	The firefighter goes to put out fires in a fire engine.	The firefighter goes to put out fires in a fire engine.
1.00	evs-lkg-special-vehicles-s01.mp3	Some vehicles do a special job. Let us look at them.	Some vehicles do a special job. Let us look at them.
1.00	evs-lkg-special-vehicles-s02.mp3	This is a police car. The police come in it to help us.	This is a police car. The police come in it to help us.
1.00	evs-lkg-special-vehicles-s03.mp3	This is an ambulance. It takes sick people to hospital quickly.	This is an ambulance. It takes sick people to hospital quickly.
1.00	evs-lkg-special-vehicles-s04.mp3	This is a fire engine. It goes to put out fires.	This is a fire engine. It goes to put out fires.
1.00	evs-lkg-special-vehicles-s05.mp3	This is a school bus. It takes children to school.	This is a school bus. It takes children to school.
1.00	evs-lkg-special-vehicles-s06.mp3	And this is a bulldozer. It pushes earth and helps to build roads.	And this is a bulldozer. It pushes earth and helps to build roads.
1.00	evs-nur-festivals-s01.mp3	Festivals are happy days. We all celebrate them together.	Festivals are happy days. We all celebrate them together.
1.00	evs-nur-festivals-s06.mp3	At Christmas we decorate a Christmas tree.	At Christmas we decorate a Christmas tree.
1.00	evs-nur-festivals-s07.mp3	and we give each other gifts.	And we give each other gifts.
1.00	evs-nur-festivals-s09.mp3	Which festivals do you celebrate at your home?	Which festivals do you celebrate at your home?
1.00	evs-nur-good-habits-s01.mp3	Good habits keep us healthy and happy.	Good habits keep us healthy and happy.
1.00	evs-nur-good-habits-s02.mp3	We brush our teeth every morning and every night.	We brush our teeth every morning and every night.
1.00	evs-nur-good-habits-s03.mp3	We wash our hands with soap before we eat and after the toilet.	We wash our hands with soap before we eat and after the toilet.
1.00	evs-nur-good-habits-s04.mp3	We take a bath every day and dry ourselves with a towel.	We take a bath every day and dry ourselves with a towel.
1.00	evs-nur-good-habits-s06.mp3	We eat fruit and vegetables.	We eat fruit and vegetables.
1.00	evs-nur-good-habits-s07.mp3	and we drink our milk.	And we drink our milk.
1.00	evs-nur-rainbow-s01.mp3	First, it rained.	First, it rained.
1.00	evs-nur-rainbow-s02.mp3	Then the sun came out.	Then the sun came out.
1.00	evs-nur-rainbow-s03.mp3	And look, a rainbow!	And look, a rainbow.
1.00	evs-nur-rainbow-s05.mp3	blue, indigo and violet.	Blue, indigo and violet.
1.00	evs-nur-school-visit-s02.mp3	Look at the big school building. We come here to learn and to play.	Look at the big school building. We come here to learn and to play.
1.00	evs-ukg-balloon-ride-s01.mp3	We are in a hot air balloon. Look down over the edge of the basket.	We are in a hot air balloon. Look down over the edge of the basket.
1.00	evs-ukg-balloon-ride-s02.mp3	Down below, a river, fields and houses. How tiny they look from up here!	Down below, a river, fields and houses. How tiny they look from up here.
1.00	evs-ukg-balloon-ride-s03.mp3	Look, another balloon is flying over there.	Look another balloon is flying over there
1.00	evs-ukg-balloon-ride-s04.mp3	The clouds are right beside us.	The clouds are right beside us.
1.00	evs-ukg-balloon-ride-s05.mp3	And up above, the sun is shining.	And up above, the sun is shining.
1.00	evs-ukg-dinosaur-park-s02.mp3	This is Triceratops. It had three horns. It ate plants.	This is triceratops. It had three horns. It ate plants.
1.00	evs-ukg-dinosaur-park-s03.mp3	This is Stegosaurus. It had big plates along its back.	This is stegosaurus. It had big plates along its back.
1.00	evs-ukg-dinosaur-park-s05.mp3	This is Apatosaurus. It had a very long neck. It was one of the biggest dinosaurs of all.	This is Apatosaurus. It had a very long neck. It was one of the biggest dinosaurs of all.
1.00	evs-ukg-farm-visit-dog.mp3	This is a dog. The dog guards the farm.	This is a dog. The dog guards the farm.
1.00	evs-ukg-farm-visit-donkey.mp3	This is a donkey. The donkey carries loads.	This is a donkey. The donkey carries loads.
1.00	evs-ukg-farm-visit-duck.mp3	This is a duck. The duck swims in the pond.	This is a duck. The duck swims in the pond.
1.00	evs-ukg-farm-visit-goat.mp3	This is a goat. The goat eats leaves and gives milk.	This is a goat. The goat eats leaves and gives milk.
1.00	evs-ukg-farm-visit-s01.mp3	We have come to the farm. Look all around. Look at an animal, and it will tell you about itself.	We have come to the farm. Look all around. Look at an animal and it will tell you about itself.
1.00	evs-ukg-farm-visit-s03.mp3	Who lays eggs? And who gives us wool?	Who lays eggs? And who gives us wool?
1.00	evs-ukg-farm-visit-sheep.mp3	This is a sheep. Wool is made from the sheeps coat.	This is a sheep. Wool is made from the sheep's coat.
1.00	evs-ukg-flowers-s02.mp3	This is a rose. The rose has thorns. It smells lovely.	This is a rose. The rose has thorns. It smells lovely.
1.00	evs-ukg-flowers-s03.mp3	This is a sunflower. It turns its face to the sun.	This is a sunflower. It turns its face to the sun.
1.00	evs-ukg-flowers-s04.mp3	This is a marigold. We make garlands from marigolds.	This is a marigold. We make garlands from marigolds.
1.00	evs-ukg-flowers-s06.mp3	This is a hibiscus. It is deep red.	This is a hibiscus. It is deep red.
1.00	evs-ukg-flowers-s07.mp3	This is jasmine. These little white flowers smell very sweet.	This is jasmine. These little white flowers smell very sweet.
1.00	evs-ukg-flowers-s08.mp3	Flowers look best on the plant. We do not pluck them for no reason.	Flowers look best on the plant. We do not pluck them for no reason.
1.00	evs-ukg-germination-s02.mp3	The seed drinks water and swells. A tiny root comes out and grows down.	The seed drinks water and swells. A tiny root comes out and grows down.
1.00	evs-ukg-germination-s03.mp3	Now a shoot grows upward and peeps out of the soil.	Now a shoot grows upward and peeps out of the soil.
1.00	evs-ukg-germination-s04.mp3	Two little leaves open on the shoot. This is a seedling.	Two little leaves open on the shoot. This is a seedling.
1.00	evs-ukg-germination-s05.mp3	With sunlight and water, it grows into a big plant.	With sunlight and water, it grows into a big plant.
1.00	evs-ukg-india-culture-s01.mp3	Many kinds of people live in India. Each has their own language, their own dress and their own festivals.	Many kinds of people live in India. Each has their own language, their own dress and their own festivals.
1.00	evs-ukg-india-culture-s06.mp3	At festivals we draw a rangoli in the courtyard.	At festivals we draw a rangoli in the courtyard.
1.00	evs-ukg-india-culture-s08.mp3	We are all different, and still we are one. We are all Indian.	We are all different and still we are one. We are all Indian.
1.00	evs-ukg-national-symbols-s01.mp3	Our country is India. Every country has its own national symbols.	Our country is India. Every country has its own national symbols.
1.00	evs-ukg-national-symbols-s03.mp3	The tiger is our national animal.	The tiger is our national animal.
1.00	evs-ukg-national-symbols-s04.mp3	The peacock is our national bird.	The peacock is our national bird.
1.00	evs-ukg-national-symbols-s05.mp3	The lotus is our national flower.	The Lotus is our national flower.
1.00	evs-ukg-national-symbols-s06.mp3	The mango is our national fruit.	The mango is our national fruit.
1.00	evs-ukg-national-symbols-s08.mp3	When the national anthem plays, we stand up straight. Jai Hind!	When the national anthem plays, we stand up straight. Jai Hind
1.00	evs-ukg-places-of-worship-s01.mp3	People pray in different places. Let us look at them.	People pray in different places. Let us look at them.
1.00	evs-ukg-places-of-worship-s06.mp3	Everyones place of prayer is different, and we respect every one of them.	Everyone's place of prayer is different, and we respect every one of them.
1.00	evs-ukg-plant-parts-s01.mp3	This is a plant. It grows in the soil. Let us look at its parts.	This is a plant. It grows in the soil. Let us look at its parts.
1.00	evs-ukg-plant-parts-s02.mp3	These are the roots. Roots grow under the soil. They drink water and hold the plant firm.	These are the roots. Roots grow under the soil. They drink water and hold the plant firm.
1.00	evs-ukg-plant-parts-s03.mp3	This is the stem. The stem holds the plant up and carries water to the top.	This is the stem. The stem holds the plant up and carries water to the top.
1.00	evs-ukg-plant-parts-s04.mp3	These are the leaves. Leaves make food for the plant from sunlight.	These are the leaves. Leaves make food for the plant from sunlight.
1.00	evs-ukg-plant-parts-s05.mp3	This is the flower. The flower turns into a fruit.	This is the flower. The flower turns into a fruit.
1.00	evs-ukg-plant-parts-s06.mp3	This is the fruit. Inside the fruit are the seeds.	This is the fruit. Inside the fruit are the seeds.
1.00	evs-ukg-plant-parts-s07.mp3	A plant needs water, sunlight and air to grow.	A plant needs water, sunlight and air to grow.
1.00	evs-ukg-river-crossing-s02.mp3	A river is deep, and the water runs fast. We never, ever step into a river on our own.	A river is deep and the water runs fast. We never ever step into a river on our own.
1.00	evs-ukg-river-crossing-s03.mp3	This is a bridge. Walking over a bridge is the safest way to cross.	This is a bridge. Walking over a bridge is the safest way to cross.
1.00	evs-ukg-river-crossing-s04.mp3	This is a boat. We can cross the river by boat too.	This is a boat. We can cross the river by boat too.
1.00	evs-ukg-river-crossing-s05.mp3	but always with a grown-up, and always doing what the boatman says.	But always with a grown-up and always doing what the boatman says.
1.00	evs-ukg-river-crossing-s06.mp3	In a boat we stay sitting down, and we keep our hands out of the water.	In a boat we stay sitting down and we keep our hands out of the water.
1.00	evs-ukg-safe-touch-s01.mp3	This is Meena. Meenas body belongs to Meena. Your body belongs to you.	This is Meena. Meena's body belongs to Meena. Your body belongs to you.
1.00	evs-ukg-safe-touch-s02.mp3	Some touches feel good, like a hug from mother, or holding hands to cross the road. These are safe touches.	Some touches feel good, like a hug from mother or holding hands to cross the road. These are safe touches.
1.00	evs-ukg-safe-touch-s04.mp3	Then do three things. One, say it loudly, no!	Then do three things. One say it loudly, no.
1.00	evs-ukg-safe-touch-s06.mp3	Three, tell a grown-up you trust.	3. Tell a grown-up you trust.
1.00	evs-ukg-safe-touch-s07.mp3	Who are the grown-ups you trust? Mother, father, or your teacher.	Who are the grown-ups you trust? Mother, father, or your teacher?
1.00	evs-ukg-safe-touch-s08.mp3	It is never your fault. And if one person does not listen, tell another, keep telling until someone helps.	It is never your fault. And if one person does not listen, tell another, keep telling until someone helps.
1.00	evs-ukg-seasons-s01.mp3	Three seasons come every year, summer, monsoon and winter.	Three seasons come every year, summer, monsoon and winter.
1.00	evs-ukg-seasons-s02.mp3	In summer the sun shines strongly, and it is very hot.	In summer the sun shines strongly, and it is very hot.
1.00	evs-ukg-seasons-s03.mp3	In the monsoon the clouds come, and it rains.	In the monsoon the clouds come and it rains.
1.00	evs-ukg-seasons-s05.mp3	In winter it is cold. The sky is grey, and we warm ourselves by a fire.	In winter it is cold. The sky is grey and we warm ourselves by a fire.
1.00	evs-ukg-serpentarium-s01.mp3	This is the snake house. Snakes and other reptiles live here, behind glass.	This is the snake house. Snakes and other reptiles live here, behind glass.
1.00	evs-ukg-serpentarium-s02.mp3	The glass keeps us safe. We only look. We do not tap on the glass.	The glass keeps us safe. We only look. We do not tap on the glass.
1.00	evs-ukg-serpentarium-s04.mp3	This is a green snake. It lives in trees.	This is a green snake. It lives in trees.
1.00	evs-ukg-serpentarium-s05.mp3	This is a lizard. It has four legs and a long tail.	This is a lizard. It has four legs and a long tail.
1.00	evs-ukg-serpentarium-s06.mp3	This is a turtle. It hides inside its shell.	This is a turtle. It hides inside its shell.
1.00	evs-ukg-serpentarium-s07.mp3	If you ever see a snake outside, do not touch it, do not go near. Move away slowly and tell a grown-up.	If you ever see a snake outside, do not touch it, do not go near. Move away slowly and tell a grown-up.
1.00	evs-ukg-snow-camp-s01.mp3	We are in the snowy mountains. There is snow all around us.	We are in the snowy mountains. There is snow all around us.
1.00	evs-ukg-snow-camp-s02.mp3	This is our tent. We sleep inside it.	This is our tent. We sleep inside it.
1.00	evs-ukg-snow-camp-s04.mp3	This is a pine tree, with snow on its branches.	This is a pine tree with snow on its branches.
1.00	evs-ukg-snow-camp-s05.mp3	And look what we made, a snowman!	And look what we made. A snowman.
1.00	evs-ukg-states-india-s01.mp3	India is a very big country. It has twenty-eight states. Every state has something special.	India is a very big country. It has 28 states. Every state has something special.
1.00	evs-ukg-states-india-s06.mp3	Every year, lakhs of turtles come to the beaches of Odisha.	Every year, lakhs of turtles come to the beaches of Odisha.
1.00	evs-ukg-states-india-s09.mp3	The fields of Punjab grow lots of wheat.	The fields of Punjab grow lots of wheat.
1.00	evs-ukg-states-india-s10.mp3	Which state do you live in? Ask your teacher.	Which state do you live in? Ask your teacher.
1.00	evs-ukg-village-city-s01.mp3	This is a village. The houses are low, and far apart.	This is a village. The houses are low and far apart.
1.00	evs-ukg-village-city-s02.mp3	Just one floor, with a veranda in front.	Just one floor with a veranda in front.
1.00	evs-ukg-village-city-s03.mp3	Now this is a city. The buildings are tall.	Now this is a city. The buildings are tall.
1.00	evs-ukg-village-city-s04.mp3	Four floors, five floors, one on top of another.	Four floors, five floors, one on top of another.
1.00	evs-ukg-village-city-s05.mp3	Low in the village, tall in the city, and people live in both.	Low in the village, tall in the city, and people live in both.
1.00	evs-ukg-water-cycle-s01.mp3	The sun warms the water in the pond.	The sun warms the water in the pond.
1.00	evs-ukg-water-cycle-s04.mp3	The cloud grows heavy and grey, and down comes the rain.	The cloud grows heavy and grey, and down comes the rain.
1.00	evs-ukg-water-cycle-s05.mp3	The rain fills the pond again. And then it all begins once more.	The rain fills the pond again. And then it all begins once more.
1.00	farm_yard_s1.mp3	Look around the yard. What can you see?	Look around the yard. What can you see?
1.00	farm_yard_s2.mp3	Can you find the animal that gives us milk?	Can you find the animal that gives us milk?
1.00	gk-lkg-sports-equipment-s04.mp3	This is a football.	This is a football
1.00	gk-lkg-sports-equipment-s05.mp3	In football we kick the ball into the goal.	In football we kick the ball into the goal.
1.00	gk-lkg-sports-equipment-s07.mp3	Badminton is played with a racket and a shuttlecock.	Badminton is played with a racket and a shuttlecock.
1.00	gk-lkg-sports-equipment-s08.mp3	This is a hockey stick.	This is a hockey stick.
1.00	gk-lkg-sports-equipment-s09.mp3	Hockey is played with a stick and a ball. Hockey is our national game.	Hockey is played with a stick and a ball. Hockey is our national game.
1.00	gk-lkg-sports-equipment-s10.mp3	This is a basketball.	This is a basketball.
1.00	gk-lkg-sports-equipment-s11.mp3	In basketball we throw the ball up into the hoop.	In basketball we throw the ball up into the hoop.
1.00	gk-lkg-sports-equipment-s13.mp3	Tennis is played with a racket and a ball.	Tennis is played with a racket and a ball.
1.00	gk-ukg-sink-float-s01.mp3	This is a tub of water. Let us see what floats and what sinks.	This is a tub of water. Let us see what floats and what sinks.
1.00	gk-ukg-sink-float-s02.mp3	The apple floats, it stays on top of the water.	The apple floats, it stays on top of the water.
1.00	gk-ukg-sink-float-s03.mp3	The egg sinks, it goes to the bottom.	The egg sinks, it goes to the bottom.
1.00	gk-ukg-sink-float-s04.mp3	The coconut floats, it stays on top of the water.	The coconut floats, it stays on top of the water.
1.00	gk-ukg-sink-float-s05.mp3	The spoon sinks, it goes to the bottom.	The spoon sinks, it goes to the bottom.
1.00	goat_about.mp3	This is a goat. The goat likes to climb.	This is a goat. The goat likes to climb.
1.00	hen_about.mp3	This is a hen. The hen lays eggs.	This is a hen. The hen lays eggs.
1.00	hin-lkg-khet-upar-niche-s01.mp3	This is the soil of a field, and on top of it, the ground.	This is the soil of a field and on top of it the ground.
1.00	hin-lkg-khet-upar-niche-s02.mp3	A carrot grows under the ground.	A carrot grows under the ground.
1.00	hin-lkg-khet-upar-niche-s03.mp3	A radish grows underneath too.	A radish grows underneath too.
1.00	hin-lkg-khet-upar-niche-s04.mp3	And so does a beetroot.	And so does a beetroot.
1.00	hin-lkg-khet-upar-niche-s05.mp3	A tomato grows above the ground.	A tomato grows above the ground.
1.00	hin-lkg-khet-upar-niche-s06.mp3	Corn grows above it too.	Corn grows above it too.
1.00	hin-lkg-sabji-rang-s02.mp3	A tomato is red.	A tomato is red.
1.00	hin-lkg-sabji-rang-s03.mp3	This is a carrot.	This is a carrot.
1.00	hin-lkg-sabji-rang-s04.mp3	A carrot is orange.	A carrot is orange.
1.00	hin-lkg-sabji-rang-s05.mp3	This is a brinjal.	This is a brinjal.
1.00	hin-lkg-sabji-rang-s06.mp3	A brinjal is purple.	A brinjal is purple.
1.00	hin-lkg-sabji-rang-s08.mp3	A corn is yellow.	A corn is yellow.
1.00	hin-lkg-sabji-rang-s09.mp3	This is a cabbage.	This is a cabbage.
1.00	hin-lkg-sabji-rang-s10.mp3	A cabbage is green.	A cabbage is green.
1.00	hin-nur-janvar-boliya-s01.mp3	Listen to the animals. Whichever one you look at will speak.	Listen to the animals. Whichever one you look at will speak.
1.00	hin-nur-vadya-yantra-s01.mp3	These are musical instruments. They make sweet music.	These are musical instruments. They make sweet music.
1.00	hin-nur-vadya-yantra-s07.mp3	This is the drum. It is played with sticks.	This is the drum. It is played with sticks.
1.00	hin-nur-vadya-yantra-s08.mp3	This is the trumpet.	This is the trumpet
1.00	hin-nur-vadya-yantra-s09.mp3	This is the violin.	This is the violin.
1.00	hin-ukg-char-akshar-s06.mp3	Together they make natakhat, playful.	Together they make nata khat playful.
1.00	hin-ukg-do-akshar-s10.mp3	Together they make man, the mind.	Together they make man the mind.
1.00	hin-ukg-swar-s01.mp3	Now look at these vowels.	Now look at these vowels.
1.00	hin-ukg-swar-s08.mp3	Now look at these vowels.	Now look at these vowels.
1.00	hin-ukg-teen-akshar-s08.mp3	Together they make makar, a crocodile.	Together they make Makar, a crocodile.
1.00	hin-ukg-teen-akshar-s12.mp3	Together they make bhavan, a building.	Together they make Bhavan, a building.
1.00	hin-ukg-vyanjan-s33.mp3	This is ra.	This is Ra.
1.00	hin-ukg-vyanjan-s37.mp3	This is sha.	This is Sha
1.00	hin-ukg-vyanjan-s38.mp3	This is sha.	This is Sha
1.00	horse_about.mp3	This is a horse. The horse can run fast.	This is a horse. The horse can run fast.
1.00	kitchen_about.mp3	This is the kitchen. Our hot meal is cooked here.	This is the kitchen. Our hot meal is cooked here.
1.00	math-lkg-full-empty-s01.mp3	This glass is full.	This glass is full.
1.00	math-lkg-full-empty-s02.mp3	And this glass is empty.	And this glass is empty.
1.00	math-lkg-full-empty-s03.mp3	This bowl is full.	This bowl is full.
1.00	math-lkg-full-empty-s04.mp3	And this one is empty.	And this one is empty.
1.00	math-lkg-half-whole-s02.mp3	And this is half of one.	And this is half of 1.
1.00	math-lkg-half-whole-s03.mp3	This is a whole pear.	This is a whole pear.
1.00	math-lkg-half-whole-s04.mp3	And this is half of one.	And this is half of 1.
1.00	math-lkg-half-whole-s05.mp3	This is a whole coconut.	This is a whole coconut.
1.00	math-lkg-half-whole-s06.mp3	And this is half of one.	And this is half of 1.
1.00	math-lkg-lines-curves-s01.mp3	Look at these lines.	Look at these lines.
1.00	math-lkg-lines-curves-s02.mp3	This is a standing line.	This is a standing line.
1.00	math-lkg-lines-curves-s04.mp3	This is a slanting line.	This is a slanting line.
1.00	math-lkg-lines-curves-s05.mp3	Look at these lines.	Look at these lines.
1.00	math-lkg-lines-curves-s06.mp3	This is a zigzag line.	This is a zigzag line.
1.00	math-lkg-lines-curves-s07.mp3	This is a curved line.	This is a curved line.
1.00	math-lkg-lines-curves-s08.mp3	This is a wavy line.	This is a wavy line.
1.00	math-lkg-more-less-same-s01.mp3	Here are four, and here are two.	Here are four and here are two.
1.00	math-lkg-more-less-same-s02.mp3	The red are more than the blue.	The red are more than the blue.
1.00	math-lkg-more-less-same-s03.mp3	Here are two, and here are five.	Here are two and here are five.
1.00	math-lkg-more-less-same-s04.mp3	The red are less than the blue.	The red are less than the blue.
1.00	math-lkg-more-less-same-s05.mp3	Here are three, and here are three.	Here are three and here are three.
1.00	math-lkg-more-less-same-s06.mp3	The red are the same as the blue.	The red are the same as the blue.
1.00	math-lkg-odd-even-s03.mp3	three, odd, one is left over.	3. Odd 1 is left over.
1.00	math-lkg-odd-even-s07.mp3	seven, odd, one is left over.	7. Odd 1 is left over.
1.00	math-lkg-odd-even-s08.mp3	eight, even, every one has a pair.	8. Even everyone has a pair.
1.00	math-lkg-open-close-s01.mp3	This gate is closed. Nobody can walk through.	This gate is closed. Nobody can walk through.
1.00	math-lkg-open-close-s02.mp3	This gate is open. Now the way is clear.	This gate is open. Now the way is clear.
1.00	math-lkg-open-close-s03.mp3	This door is closed.	This door is closed.
1.00	math-lkg-open-close-s04.mp3	And this door is open.	And this door is open.
1.00	math-lkg-opposites-s01.mp3	This is big.	This is big
1.00	math-lkg-opposites-s02.mp3	And this is small, the opposite of big.	And this is small, the opposite of big.
1.00	math-lkg-opposites-s03.mp3	This is long.	This is long.
1.00	math-lkg-opposites-s04.mp3	And this is short, the opposite of long.	And this is short, the opposite of long.
1.00	math-lkg-opposites-s05.mp3	This is full.	This is full.
1.00	math-lkg-opposites-s06.mp3	And this is empty, the opposite of full.	And this is empty, the opposite of full.
1.00	math-lkg-opposites-s07.mp3	This is hot.	This is hot
1.00	math-lkg-opposites-s08.mp3	And this is cold, the opposite of hot.	And this is cold, the opposite of hot.
1.00	math-lkg-same-different-s01.mp3	Three are the same. One is different. Touch the different one.	Three are the same. One is different. Touch the different one.
1.00	math-lkg-same-different-s02.mp3	Three are the same. One is different. Touch the different one.	Three are the same. One is different. Touch the different one.
1.00	math-lkg-same-different-s03.mp3	Three are the same. One is different. Touch the different one.	Three are the same. One is different. Touch the different one.
