score	clip	text spoken	heard
0.95	playground_s2.mp3	क्या तुम झूला देख सकते हो? यह आगे-पीछे जाता है.	क्या तुम जूला देख सकते हो? यहां आगे पीछे जाता है.
0.95	eng-nur-birds-s01.mp3	ये पक्षी हैं. पक्षियों के पंख होते हैं, और वे उड़ते हैं.	ये पक्षी हैं, पक्षियों के पंक होते हैं और वे उड़ते हैं.
0.95	eng-nur-insects-s05.mp3	यह लेडीबग है. इसकी लाल पीठ पर काले धब्बे हैं.	यह लेडी बग है, इसकी लाल पीट पर काले धब्बे हैं
0.95	eng-nur-water-animals-s05.mp3	दूर देखो, वह व्हेल है. व्हेल सबसे बड़ा जानवर है.	दूर देखो, वह वेल है, वेल सबसे बड़ा जानवर है
0.95	evs-ukg-farm-visit-goat.mp3	यह बकरी है. बकरी पत्ते खाती है और दूध देती है.	यह बकरी है, बकरी पत्ते खाती है और दूद देती है
0.95	school_tour_s1.mp3	चारों ओर देखो. यह हमारा स्कूल है और पास के घर.	चारों और देखो, यह हमारा स्कूल है और पास के घर
0.95	school_tour_s2.mp3	क्या तुम ढूँढ सकते हो कि हमारा खाना कहाँ बनता है?	क्या तुम ढून सकते हो कि हमारा खाना कहां बनता है?
0.95	solar_system_s5.mp3	यह हमारी पृथ्वी है. नीला पानी है और सफ़ेद बादल.	यह हमारी पृत्वी है नीला पानी है और सफेद बादल
0.96	evs-lkg-community-helpers-s01.mp3	ये हमारे मददगार हैं. ये सब हमारी मदद करते हैं.	ये हमारे मददकार हैं, ये सब हमारी मदद करते हैं.
0.96	evs-ukg-flowers-s03.mp3	यह सूरजमुखी है. यह सूरज की तरफ़ मुँह करता है.	यह सूरज मुखी है, यह सूरज की तरफ मुख करता है.
0.96	evs-ukg-seasons-s04.mp3	बारिश में हम छाता लेते हैं. ज़मीन पर पानी भर जाता है.	बारिश में हम चाता लेते हैं, जमीन पर पानी भर जाता है।
0.96	math-lkg-open-close-s04.mp3	और यह दरवाज़ा खुला है.	और यहाद दर्वाजा खुला है
0.96	evs-lkg-animal-food-s01.mp3	सबको भूख लगती है, जानवरों को भी. देखो, कौन क्या खाता है.	सबको भूक लगती है, जानवरों को भी. देखो कौन क्या खाता है?
0.96	evs-ukg-dinosaur-park-s03.mp3	यह स्टेगोसॉरस है. इसकी पीठ पर बड़ी-बड़ी प्लेटें थीं.	यह स्टेगो साउस है, इसकी पीठ पर बड़ी बड़ी प्लेटे थी,
0.96	hin-ukg-teen-akshar-s12.mp3	मिलकर बनता है, भवन. भवन का मतलब ऐ बिल्डिंग.	मिलकर बनता है भवन, भवन का मतलब ए बिल्डिंग.
0.96	solar_system_s4.mp3	शुक्र मोटे बादलों से ढका है. यह सबसे गरम ग्रह है.	शुक्र मोटे बादलों से धका है, यह सबसे गरम ग्रह है
0.96	evs-lkg-animal-babies-s11.mp3	और यह उसका बच्चा, चूज़ा.	और यह है उसका बच्चा चूजा
0.96	evs-lkg-animal-habitats-s07.mp3	मधुमक्खी छत्ते में रहती है.	मधु मख़्ी छत्ते में रहती है
0.96	evs-nur-festivals-s05.mp3	होली रंगों का त्योहार है. हम एक-दूसरे को गुलाल लगाते हैं.	होली रंगों का त्योहार है, हम एक दूसरे को गुलान लगाते हैं.
0.96	hin-ukg-char-akshar-s03.mp3	देखो, ब और र और ग और द.	देखो ब और और और्ग और्द
0.96	math-lkg-opposites-s06.mp3	और यह ख़ाली, भरे का उल्टा.	और यह है खाली भरे का उल्टा
0.96	solar_system_s9.mp3	अरुण अपनी करवट लेटा है, जैसे कोई गेंद लुढ़क रही हो.	अरुण अपनी कर्वट लेटा है जैसे कोई गेंद लुड़क रही हो।
0.96	evs-ukg-seasons-s05.mp3	सर्दी में ठंड लगती है. कोहरा छाता है, और हम आग तापते हैं.	सर्दी में ठंड लगती है, कोहरा चाता है और हम आग तापते हैं
0.96	hin-ukg-char-akshar-s02.mp3	मिलकर बनता है, मकसद. मकसद का मतलब ऐ पर्पस.	मिलकर बनता है मकसद, मकसद का मतलब एपरपस
0.96	school_hall_s2.mp3	दोनों तरफ दरवाज़े हैं. हर दरवाज़ा अलग कमरे में जाता है.	दोनों तरफ दर्वाजे हैं, हर दर्वाजा अलद कमरे में जाता है.
0.96	eng-lkg-transport-sort-s05.mp3	यह हेलीकॉप्टर है. यह कहाँ चलती है, सड़क पर, पानी पर, या आसमान में? सही जगह को छुओ.	यह हेलीकॉप्टर है, यह कहां चलती है, सडक पर, पानी पर या आस्मान में, सही जगा कुछ हो
0.96	chem_lab_s2.mp3	शेल्फ पर काँच की बोतलें देखो. हम उन्हें अकेले कभी नहीं छूते.	शेल्फ पर कांच की बोतलें देखो, हम उन्हें अकेले कभी नहीं चूते।
0.96	eng-nur-bird-animal-sounds-parrot.mp3	यह तोता है. तोता टें-टें करता है.	यह तोता है, तोता टेंटेंग करता है
0.96	eng-nur-wild-animal-traits-s02.mp3	जिराफ़ की गर्दन बहुत लंबी है. वह ऊँचे पेड़ों के पत्ते खाता है.	जिराफ की गर्दन बहुत लंबी है, वह उचे पेडों के पत्ते खाता है।
0.96	evs-lkg-animal-babies-s03.mp3	और यह उसका बच्चा, बछड़ा.	और यह उसका बच्चा बच्छडा
0.96	evs-lkg-animal-babies-s07.mp3	और यह उसका बच्चा, पिल्ला.	और यह है उसका बच्चा पिल्ला
0.96	solar_system_s2.mp3	अब पास आओ. यह सूरज है. यही हमें रोशनी और गर्मी देता है.	अब पास आओ, यह सूरज है, यही हमें रोश्णी और गर्मी देता है.
0.96	evs-ukg-flowers-s08.mp3	फूल पौधे पर ही सुंदर लगते हैं. हम उन्हें बेवजह नहीं तोड़ते.	फूल पौधे पर ही सुन्दर लगते हैं, हम उन्हें बेवज़ नहीं तोड़ते।
0.96	hin-ukg-char-akshar-s04.mp3	मिलकर बनता है, बरगद. बरगद का मतलब ऐ बैनियन ट्री.	मिलकर बनता है बर्गद बर्गद का मतलब एबैनियन ट्री
0.96	eng-nur-insects-s01.mp3	ये कीड़े हैं. कीड़े बहुत छोटे होते हैं, यहाँ हमने इन्हें बड़ा करके दिखाया है. गिनो, हर कीड़े के छह पैर हैं.	ये कीडे हैं, कीडे बहुत छोटे होते हैं, यहां हमने इन्हें बढ़ा करके दिखाया है, गिनों हर कीडे के छे पैर हैं.
0.97	evs-lkg-professions-s01.mp3	हर कोई अपना काम करता है, और हर काम का अपना औज़ार होता है.	हर कोई अपना काम करता है और हर काम का अपना अजार होता है
0.97	evs-ukg-flowers-s05.mp3	यह कमल है. कमल पानी में खिलता है. यह हमारा राष्ट्रीय फूल है.	यह कमल है, कमल पानी में खिलता है, यह हमारा राश्ट्रिय फूल है.
0.97	evs-ukg-germination-s06.mp3	बीज से पौधा बनने को अंकुरण कहते हैं. तुम भी एक बीज बोकर देखो!	बीज से पौधा बनने को अंकुरन कहते हैं, तुम भी एक बीज बोकर देखो.
0.97	playground_s3.mp3	वह पीली वाली फिसलपट्टी है. हम ऊपर चढ़ते हैं और नीचे आते हैं.	वह पीली वाली फिसल पट्टी हैं, हम उपर चढ़ते हैं और नीचे आते हैं
0.97	solar_system_s6.mp3	मंगल लाल है क्योंकि उसकी धूल जंग जैसी है. वहाँ पीने का पानी नहीं है.	मंगल डाल है क्योंकि उसकी धूल जंग जैसी है, वहाँ पीने का पानी नहीं है.
0.97	evs-ukg-dinosaur-park-s06.mp3	यह टी-रेक्स है. इसके दाँत बहुत बड़े थे. यह दूसरे जानवरों को खाता था.	यह टी रिक्स है, इसके दांग बहुत बड़े थे, यह दूसरे जानवरों को खाता था
0.97	eng-nur-insects-s02.mp3	यह चींटी है. चींटी बहुत मेहनती होती है.	या चीटी है चीटी बहुत मेहनती होती है
0.97	evs-ukg-balloon-ride-s03.mp3	वह देखो, एक और गुब्बारा उड़ रहा है.	वह देखो एक और गुबारा उड़ रहा है
0.97	eng-lkg-transport-sort-s01.mp3	यह कार है. यह कहाँ चलती है, सड़क पर, पानी पर, या आसमान में? सही जगह को छुओ.	यह कार है, यह कहां चलती है, सडक पर, पानी पर या आस्मान में, सही जगा को छो
0.97	eng-lkg-transport-sort-s02.mp3	यह नाव है. यह कहाँ चलती है, सड़क पर, पानी पर, या आसमान में? सही जगह को छुओ.	यह नाव है, यह कहां चलती है, सडक पर, पानी पर या आस्मान में, सही जगा को छो
0.97	eng-lkg-transport-sort-s04.mp3	यह बस है. यह कहाँ चलती है, सड़क पर, पानी पर, या आसमान में? सही जगह को छुओ.	यह बस है, यह कहां चलती है, सडक पर, पानी पर या आस्मान में, सही जगा को छो
0.97	evs-lkg-special-vehicles-s06.mp3	और यह बुलडोज़र है. यह मिट्टी हटाता है और सड़क बनाने में मदद करता है.	और यह बुल्डोजर है, यह मिट्टी हटाता है और सड़त बनाने में मदद करता है.
0.97	evs-ukg-flowers-s06.mp3	यह गुड़हल है. इसका रंग गहरा लाल है.	या गुड़ हल है, इसका रंग गहरा लाल है
0.97	eng-lkg-transport-sort-s06.mp3	यह जहाज़ है. यह कहाँ चलती है, सड़क पर, पानी पर, या आसमान में? सही जगह को छुओ.	यह जहाज है, यह कहां चलती है, सडक पर, पानी पर या आस्मान में, सही जगा को छो.
0.97	evs-lkg-community-helpers-s07.mp3	यह डाकिया हैं. डाकिया हमारी चिट्ठियाँ लाते हैं.	यह डाकिया हैं, डाकिया हमारी चिठिया लाते हैं
0.97	evs-nur-festivals-s04.mp3	मकर संक्रांति पर हम पतंग उड़ाते हैं.	मकर संक्रान्ती पर हम पतंग उडाते हैं
0.97	solar_system_s8.mp3	शनि के छल्ले बर्फ़ और पत्थर के बने हैं.	शनी के छले बर्फ और पत्थर के बने हैं।
0.97	eng-lkg-transport-sort-s03.mp3	यह हवाई जहाज़ है. यह कहाँ चलती है, सड़क पर, पानी पर, या आसमान में? सही जगह को छुओ.	यह हवाई जहाज है, यह कहां चलती है, सडक पर, पानी पर या आस्मान में, सही जगा को छो.
0.97	evs-ukg-dinosaur-park-s05.mp3	यह अपैटोसॉरस है. इसकी गर्दन बहुत लंबी थी. यह सबसे बड़े डायनासोरों में से एक था.	यहाँ अपैटोसौरस है, इसकी गर्दन बहुत लंबी थी, यह सबसे बड़े डाइनासोरों में से एक था
0.97	evs-ukg-farm-visit-s01.mp3	हम खेत पर आए हैं. चारों तरफ़ देखो. किसी जानवर को देखो, और वह अपने बारे में बताएगा.	हम खेत पर आये हैं, चारों तरफ देखो, किसी जानवर को देखो और वहाँ अपने बारे में बताएगा.
0.97	evs-ukg-states-india-s04.mp3	महाराष्ट्र के हापुस आम बहुत मशहूर हैं.	महाराष्ट्र के हापुस आम बहुत मशूर है
0.97	our_classroom_s3.mp3	दीदी बोर्ड के पास खड़ी हैं. आज वे हमें पढ़ाएँगी.	दीदी बोड के पास खड़ी हैं, आज वे हमें पढ़ाएंगी
0.98	evs-ukg-serpentarium-s07.mp3	अगर बाहर कहीं साँप दिखे, उसे छूना नहीं, पास नहीं जाना. धीरे से दूर हटो और किसी बड़े को बताओ.	अगर बाहर कहीं साब दिखे, उसे छूना नहीं, पास नहीं जाना। धीरे से दूर हटो और किसी बड़े को बताओ।
0.98	evs-ukg-india-culture-s01.mp3	भारत में बहुत तरह के लोग रहते हैं. सबकी अपनी भाषा, अपना पहनावा और अपने त्योहार हैं.	भारत में बहुत तरहा के लोग रहते हैं. सबकी अपनी भाशा, अपना पहनावा और अपने त्योहार हैं.
0.98	eng-nur-elephant-story-s06.mp3	अप्पू ख़ुश था. दोस्तों की मदद करना अच्छी बात है.	अपू खुश था, दोस्तों की मदद करना अच्छी बात है
0.98	evs-ukg-national-symbols-s02.mp3	यह हमारा राष्ट्रीय ध्वज है, तिरंगा. इसमें केसरिया, सफ़ेद और हरा रंग है, और बीच में अशोक चक्र.	यहां हमारा राश्ट्रिय ध्वज है तिरंगा, इसमें केसरिया, सफेद और हरा रंग है और बीच में अशोक चक्र.
0.98	evs-ukg-safe-touch-s08.mp3	यह कभी तुम्हारी ग़लती नहीं होती. और अगर कोई न सुने, तो किसी और को बताओ, जब तक कोई मदद न करे.	यह कभी तुम्हारी गलती नहीं होती। और अगर कोई न सुने तो किसी और को बताओ जब तक कोई मदद न कहे।
0.98	eng-lkg-transport-types-s01.mp3	हम एक जगह से दूसरी जगह कैसे जाते हैं? गाड़ियों से! कुछ सड़क पर चलती हैं, कुछ पानी पर, और कुछ आसमान में.	हम एक जगा से दूसरी जगा कैसे जाते हैं? गाड़ियों से कुछ सड़क पर चलती हैं, कुछ पानी पर और कुछ आस्मान में.
0.98	demo-india-s02.mp3	इन चबूतरों पर हमारे राष्ट्रीय चिह्न रखे जाएँगे.	इन चब उतरों पर हमारे राष्ट्रिय चिहन रखे जाएंगे।
0.98	evs-ukg-states-india-s06.mp3	ओडिशा के समुद्र तट पर हर साल लाखों कछुए आते हैं.	ओडिशा के समुद्र तट पर हर साल लाखों कच्छुए आते हैं।
0.98	playground_s4.mp3	रेत का गड्ढा खोदने के लिए है. अब चलो अंदर वापस चलें.	रेत का गढ़ा खोदने के लिए है अब चलो अंदर वापस चलें
0.98	evs-ukg-plant-parts-s01.mp3	यह एक पौधा है. यह मिट्टी में उगता है. चलो इसके हिस्से देखें.	यह एक पौधा है, यह मिट्टी में उता है, चलो इसके हिस्से देखें.
0.98	evs-ukg-places-of-worship-s06.mp3	सबकी प्रार्थना की जगह अलग है, पर हम सबका आदर करते हैं.	सब की प्रार्थना की जगा अलग है पर हम सब का आदर करते हैं
1.00	chem_lab_s1.mp3	यह रसायन प्रयोगशाला है. यहाँ हम प्रयोग करते हैं.	यह रसायन प्रयोग शाला है, यहां हम प्रयोग करते हैं.
1.00	chem_lab_s3.mp3	स्टैंड में रखे लंबे गिलास परखनली कहलाते हैं.	स्टेंड में रखे लंबे गिलास पर खनली कहलाते हैं
1.00	demo-home-s01.mp3	यह घर है. यहाँ हम रहते हैं.	यहां घर है, यहां हम रहते हैं
1.00	demo-home-s02.mp3	चूल्हा, अलमारी, चटाई, सब यहीं है.	चूलह, अलमारी, चटाई, सब यहीं है.
1.00	demo-sky-s01.mp3	हम गुब्बारे में हैं. नीचे देखो.	हम गुब्बारे में हैं, नीचे देखो.
1.00	demo-sky-s02.mp3	बादल हमारे पास से जा रहे हैं.	बादल हमारे पास से जा रही हैं
1.00	demo-snow-s01.mp3	यह बर्फ़ है. सब कुछ सफ़ेद है.	यह बर्फ है, सब कुछ सफेद है
1.00	demo-street-s01.mp3	यह सड़क है. दोनों तरफ़ दुकानें हैं.	यह सडक है, दोनों तरफ दुकाने हैं
1.00	demo-water-s01.mp3	यह तालाब है. पानी हिल रहा है.	यह तालाब है, पानी हिल रहा है
1.00	demo-water-s02.mp3	किनारे पर घास उगी है.	किनारे पर घास उगी है
1.00	elephant.mp3	यह हाथी है.	यह हाथी है
1.00	elephant_about.mp3	यह हाथी है. हाथी बहुत बड़ा है.	यह हाथी है, हाथी बहुत बड़ा है
1.00	eng-lkg-animal-products-s01.mp3	जानवर हमें बहुत कुछ देते हैं. देखो, कौन क्या देता है.	जानवर हमें बहुत कुछ देते हैं, देखो कौन क्या देता है?
1.00	eng-lkg-animal-products-s04.mp3	यह मुर्गी है.	यह मुर्गी है
1.00	eng-lkg-animal-products-s05.mp3	मुर्गी हमें अंडे देती है.	मुर्गी हमें अंडे देती है
1.00	eng-lkg-animal-products-s06.mp3	यह भेड़ है.	यह भेड़ है
1.00	eng-lkg-animal-products-s08.mp3	यह मधुमक्खी है.	यह मधु मक्खी है
1.00	eng-lkg-animal-sound-names-s01.mp3	हर आवाज़ का एक नाम होता है.	हर आवाज का एक नाम होता है
1.00	eng-lkg-days-week-s02.mp3	मंगलवार.	मंगलवार
1.00	eng-lkg-days-week-s04.mp3	गुरुवार.	गुरुवर
1.00	eng-lkg-days-week-s05.mp3	शुक्रवार.	शुक्रुवर
1.00	eng-lkg-days-week-s06.mp3	शनिवार.	शनीवार
1.00	eng-lkg-days-week-s07.mp3	रविवार.	रवी वार
1.00	eng-lkg-days-week-s08.mp3	सोमवार से रविवार, पूरा हफ़्ता.	सोमवार से रवीवार पूरा हफ़ता
1.00	eng-lkg-hot-cold-s02.mp3	आइसक्रीम ठंडी है.	आइस क्रीम ठंडी है
1.00	eng-lkg-hot-cold-s03.mp3	चूल्हे से उतरा बर्तन गरम है.	चूलहे से उत्रा बरतन गरम है
1.00	eng-lkg-hot-cold-s04.mp3	बर्फ़ की कुल्फ़ी ठंडी है.	बर्फ की कुलफी ठंडी है
1.00	eng-lkg-in-on-under-s02.mp3	नीली गेंद मेज़ के नीचे है.	नीली गेंद मेज के नीचे है
1.00	eng-lkg-months-year-s02.mp3	फ़रवरी.	फर्वरी
1.00	eng-lkg-months-year-s04.mp3	अप्रैल.	अप्रेल
1.00	eng-lkg-months-year-s06.mp3	जून.	जून
1.00	eng-lkg-months-year-s07.mp3	जुलाई.	जलाई
1.00	eng-lkg-months-year-s09.mp3	सितंबर.	सेतंबर
1.00	eng-lkg-months-year-s11.mp3	नवंबर.	नवंबर
1.00	eng-lkg-months-year-s13.mp3	जनवरी से दिसंबर, पूरा साल.	जन्वरी से दिसंबर पूरा साल
1.00	eng-lkg-myself-s01.mp3	नमस्ते! मेरा नाम मीना है. मैं चार साल की हूँ. मैं एक लड़की हूँ.	नमस्ते, मेरा नाम मीना है, मैं चार साल की हूँ, मैं एक लड़की हूँ.
1.00	eng-lkg-myself-s03.mp3	यह मेरे पिता हैं.	यह मेरे पिता है
1.00	eng-lkg-myself-s04.mp3	यह मेरा भाई राजू है.	यह मेरा भाई राजू है
1.00	eng-lkg-myself-s05.mp3	यह मेरा घर है. मैं अपने परिवार के साथ यहाँ रहती हूँ.	यह मेरा घर है, मैं अपने परिवार के साथ यहां रहती हूँ.
1.00	eng-lkg-myself-s06.mp3	अब तुम बताओ, तुम्हारा नाम क्या है? तुम कितने साल के हो?	अब तुम बताओ, तुम्हारा नाम क्या है? तुम कितने साल के हो?
1.00	eng-lkg-three-letter-words-s06.mp3	मिलकर बनता है सन, सूरज.	मिलकर बनता है सन, सूरज
1.00	eng-lkg-three-letter-words-s10.mp3	मिलकर बनता है हेन, मुर्गी.	मिलकर बनता है हिन, मुर्गी
1.00	eng-lkg-three-letter-words-s12.mp3	मिलकर बनता है बस, बस.	मिलकर बनता है बस, बस
1.00	eng-lkg-transport-types-s02.mp3	ये सड़क पर चलती हैं.	ये सड़क पर चलती हैं
1.00	eng-lkg-transport-types-s03.mp3	यह कार है.	यह कार है
1.00	eng-lkg-transport-types-s04.mp3	यह बस है.	यहां बस है
1.00	eng-lkg-transport-types-s05.mp3	यह साइकिल है.	यह साइकिल है
1.00	eng-lkg-transport-types-s06.mp3	यह रेलगाड़ी है.	यह रेल गाड़ी है
1.00	eng-lkg-transport-types-s08.mp3	ये पानी पर चलती हैं.	ये पानी पर चलती हैं
1.00	eng-lkg-transport-types-s09.mp3	यह नाव है.	यह नाव है
1.00	eng-lkg-transport-types-s10.mp3	यह जहाज़ है.	यह जहाज है
1.00	eng-lkg-transport-types-s11.mp3	यह पाल वाली नाव है.	यह पाल वाली नाव है
1.00	eng-lkg-transport-types-s12.mp3	ये आसमान में उड़ते हैं.	ये आस्मान में उड़ते हैं
1.00	eng-lkg-transport-types-s13.mp3	यह हवाई जहाज़ है.	यह हवाई जहाज है
1.00	eng-lkg-transport-types-s14.mp3	यह हेलीकॉप्टर है.	यह हेलीकॉप्टर है
1.00	eng-lkg-transport-types-s15.mp3	यह रॉकेट है.	यह रॉकेट है
1.00	eng-lkg-two-letter-words-s02.mp3	मिलकर बनता है इन, अंदर.	मिलकर बनता है इन अंदर
1.00	eng-lkg-two-letter-words-s08.mp3	मिलकर बनता है गो, जाओ.	मिलकर बनता है गो जाओ
1.00	eng-lkg-two-letter-words-s10.mp3	मिलकर बनता है नो, नहीं.	मिलकर बनता है नो, नहीं.
1.00	eng-lkg-two-letter-words-s12.mp3	मिलकर बनता है वी, हम.	मिलकर बनता है वी हम
1.00	eng-nur-alphabets-s01.mp3	यह बड़ा ए है.	यह बड़ा एहे
1.00	eng-nur-alphabets-s06.mp3	बी से बनाना, केला.	बी से बनाना केला
1.00	eng-nur-alphabets-s07.mp3	यह बड़ा सी है.	यह बड़ा सी है
1.00	eng-nur-alphabets-s08.mp3	यह छोटा सी है.	यह छोटा सी है
1.00	eng-nur-alphabets-s09.mp3	सी से कैट, बिल्ली.	सी से कैट, बिल्ली
1.00	eng-nur-alphabets-s14.mp3	यह छोटा ई है.	यह छोटा ई है
1.00	eng-nur-alphabets-s19.mp3	यह बड़ा जी है.	यह बड़ा जी है
1.00	eng-nur-alphabets-s20.mp3	यह छोटा जी है.	यह छोटा जी है
1.00	eng-nur-alphabets-s21.mp3	जी से गोट, बकरी.	जी से गोट बकरी
1.00	eng-nur-alphabets-s25.mp3	यह बड़ा आई है.	यह बड़ा आई है
1.00	eng-nur-alphabets-s26.mp3	यह छोटा आई है.	यह छोटा आई है
1.00	eng-nur-alphabets-s28.mp3	यह बड़ा जे है.	यह बड़ा जे है
1.00	eng-nur-alphabets-s29.mp3	यह छोटा जे है.	यह छोटा जे है
1.00	eng-nur-alphabets-s30.mp3	जे से जीप, जीप.	जेसे जीप जीप
1.00	eng-nur-alphabets-s31.mp3	यह बड़ा के है.	यह बड़ा के है
1.00	eng-nur-alphabets-s32.mp3	यह छोटा के है.	यह छोटा के है
1.00	eng-nur-alphabets-s46.mp3	यह बड़ा पी है.	यह बड़ा पी है
1.00	eng-nur-alphabets-s47.mp3	यह छोटा पी है.	यह छोटा पी है
1.00	eng-nur-alphabets-s49.mp3	यह बड़ा क्यू है.	यह बड़ा क्यूं है?
1.00	eng-nur-alphabets-s50.mp3	यह छोटा क्यू है.	यह छोटा क्यूं है?
1.00	eng-nur-alphabets-s51.mp3	क्यू से क्वीन, रानी.	क्यूंसे क्वीन, रानी?
1.00	eng-nur-alphabets-s59.mp3	यह छोटा टी है.	यह छोटा टी है
1.00	eng-nur-alphabets-s61.mp3	यह बड़ा यू है.	यह बड़ा यू है
1.00	eng-nur-alphabets-s62.mp3	यह छोटा यू है.	यह छोटा यू है
1.00	eng-nur-alphabets-s65.mp3	यह छोटा वी है.	यह छोटा वी है
1.00	eng-nur-alphabets-s73.mp3	यह बड़ा वाई है.	यह बड़ा वाई है
1.00	eng-nur-alphabets-s74.mp3	यह छोटा वाई है.	यह छोटा वाई है
1.00	eng-nur-alphabets-s76.mp3	यह बड़ा ज़ेड है.	यह बड़ा जेड है
1.00	eng-nur-animal-sounds-s01.mp3	हर जानवर की अपनी आवाज़ होती है. किसी को देखो और सुनो.	हर जानवर की अपनी आवाज होती है, किसी को देखो और सुनो.
1.00	eng-nur-animals-check-s02.mp3	इनमें से जंगली जानवर कौन सा है?	इन में से जंगली जानवर कौन सा है?
1.00	eng-nur-animals-check-s03.mp3	इनमें से पालतू जानवर कौन सा है? वह हमारे साथ रहता है.	इन में से पालतू जानवर कौन सा है? वह हमारे साथ रहता है।
1.00	eng-nur-animals-check-s04.mp3	इनमें से कौन समुद्र में रहता है?	इन में से कौन समुद्र में रहता है?
1.00	eng-nur-animals-check-s05.mp3	इनमें से कौन जंगल में रहता है?	इन में से कौन जंगल में रहता है?
1.00	eng-nur-bird-animal-sounds-dog.mp3	यह कुत्ता है. कुत्ता भौं-भौं करता है.	यह कुत्ता है, कुत्ता भों-भों करता है
1.00	eng-nur-bird-animal-sounds-duck.mp3	यह बत्तख है. बत्तख क्वैक-क्वैक करती है.	यह बत्तख है, बत्तख क्वैक क्वैक करती है
1.00	eng-nur-bird-animal-sounds-owl.mp3	यह उल्लू है. उल्लू हू-हू करता है.	यह उल्लू है, उल्लू हूँ हूँ करता है
1.00	eng-nur-bird-animal-sounds-pigeon.mp3	यह कबूतर है. कबूतर गुटर-गूँ करता है.	यह कबूतर है, कबूतर गूटर गूं करता है
1.00	eng-nur-bird-animal-sounds-s01.mp3	हर पक्षी और जानवर की अपनी आवाज़ होती है. किसी को देखो, और सुनो.	हर पक्षी और जानवर की अपनी आवाज होती है, किसी को देखो और सुनू
1.00	eng-nur-birds-s03.mp3	यह गौरैया है. यह छोटी चिड़िया है.	यह गौरया है, यह छोटी चड़िया है
1.00	eng-nur-birds-s08.mp3	यह बत्तख है. बत्तख पानी में तैरती है.	यह बत्तख है, बत्तख पानी में तैरती है
1.00	eng-nur-colors-s01.mp3	ये रंग देखो.	ये रंग देखो
1.00	eng-nur-colors-s02.mp3	यह लाल है.	यहलाल है
1.00	eng-nur-colors-s03.mp3	यह नीला है.	यहाँ नीला है
1.00	eng-nur-colors-s04.mp3	यह पीला है.	यह पिला है
1.00	eng-nur-colors-s05.mp3	यह हरा है.	यह हरा है
1.00	eng-nur-colors-s06.mp3	ये रंग देखो.	ये रंग देखो
1.00	eng-nur-colors-s07.mp3	यह नारंगी है.	यहाँ नारंगी है
1.00	eng-nur-colors-s08.mp3	यह बैंगनी है.	यह बैंगनी है
1.00	eng-nur-colors-s09.mp3	यह गुलाबी है.	यह गुलाबी है
1.00	eng-nur-colors-s10.mp3	यह भूरा है.	यह भूरा है
1.00	eng-nur-domestic-animals-s01.mp3	ये पालतू जानवर हैं. ये हमारे साथ, हमारे घर और खेत में रहते हैं.	ये पालतू जानवर हैं, ये हमारे साथ हमारे घर और खेत में रहते हैं.
1.00	eng-nur-domestic-animals-s04.mp3	यह घोड़ा है. घोड़ा तेज़ दौड़ता है.	यह घोड़ा है घोड़ा तेज दोड़ता है
1.00	eng-nur-domestic-animals-s05.mp3	यह बकरी है.	यह बकरी है
1.00	eng-nur-domestic-animals-s07.mp3	यह कुत्ता है. कुत्ता घर की रखवाली करता है.	यह कुत्ता है, कुत्ता घर की रखवाली करता है.
1.00	eng-nur-domestic-animals-s08.mp3	यह बिल्ली है.	यह बिल्ली है
1.00	eng-nur-domestic-animals-s09.mp3	और यह मुर्गी है. मुर्गी अंडे देती है.	और यहां मुर्गी है, मुर्गी अंडे देती है
1.00	eng-nur-elephant-story-s01.mp3	यह अप्पू है. अप्पू एक हाथी है. वह जंगल में रहता है.	यहाँ अप्पू है, अप्पू एक हाथी है, वह जंगल में रहता है
1.00	eng-nur-elephant-story-s02.mp3	एक दिन बहुत गर्मी थी. सूरज तेज़ चमक रहा था. अप्पू को बहुत प्यास लगी.	एक दिन बहुत गर्मी थी, सूरज तेज चमक रहा था, अप्पू को बहुत प्यास लगी.
1.00	eng-nur-elephant-story-s03.mp3	अप्पू ने अपने दोस्त बंदर से पूछा, पानी कहाँ है? बंदर बोला, उस तरफ़ तालाब है!	अप्पु ने अपने दोस्त बंदर से पूछा, पानी कहा है? बंदर बोला, उस तरफ तालाब है.
1.00	eng-nur-fruits-s01.mp3	ये फल देखो.	ये फल देखो
1.00	eng-nur-fruits-s03.mp3	यह केला है.	यह केला है
1.00	eng-nur-fruits-s04.mp3	यह संतरा है.	यह संत्रा है
1.00	eng-nur-fruits-s05.mp3	यह अंगूर है.	यहाँ अंगूर है
1.00	eng-nur-fruits-s06.mp3	ये फल देखो.	ये फल देखो
1.00	eng-nur-fruits-s07.mp3	यह नाशपाती है.	यह नाश पाती है
1.00	eng-nur-fruits-s08.mp3	यह अनानास है.	यहाँ अनानास है
1.00	eng-nur-fruits-s09.mp3	यह स्ट्रॉबेरी है.	यह स्ट्रॉबिरी है
1.00	eng-nur-fruits-s10.mp3	यह तरबूज़ है.	यह तर्बूज है
1.00	eng-nur-insects-s03.mp3	यह मधुमक्खी है. मधुमक्खी शहद बनाती है.	यह मधु मक्खी है, मधु मक्खी शहद बनाती है.
1.00	eng-nur-shapes-s01.mp3	ये आकार देखो.	ये आकार देखो
1.00	eng-nur-shapes-s02.mp3	यह गोला है.	यह गोला है
1.00	eng-nur-shapes-s03.mp3	यह वर्ग है.	यह वर्ग है
