score	clip	text spoken	heard
0.89	eng-nur-animals-check-s02.mp3	यांपैकी जंगली प्राणी कोणता?	यानपई के जंगली प्राणी कोणता हैं?
0.89	eng-nur-bird-animal-sounds-owl.mp3	हे घुबड आहे. घुबड घू घू करतं.	हे घुबड़ा हे घुबड़ घुगु करत
0.89	eng-ukg-phonics-s03.mp3	बी चा आवाज, ब. माझ्यासोबत म्हणा.	बीचा आवाज माझा सो बत मणा
0.89	evs-lkg-animal-babies-s02.mp3	ही गाय आहे.	ही गाया हे
0.89	evs-lkg-animal-food-s02.mp3	ही गाय आहे.	ही गाया हे
0.89	evs-lkg-animal-habitats-s10.mp3	ही गाय आहे.	ही गाया हे
0.89	evs-lkg-body-parts-s02.mp3	हे डोकं आहे.	हे डोका हे
0.89	evs-nur-festivals-s04.mp3	मकर संक्रांतीला आपण पतंग उडवतो.	मकर संक्रांतीला आपन पदंग उडवतो.
0.89	evs-nur-good-habits-s02.mp3	आपण रोज सकाळी आणि रात्री दात घासतो.	आपन रोज सकाली आणी रातरी दात घस्तो।
0.89	evs-nur-good-habits-s05.mp3	आपण केस विंचरतो.	आपन केस विंचर तो.
0.89	evs-ukg-flowers-s07.mp3	ही जाई आहे. ही छोटी पांढरी फुलं खूप सुगंधी असतात.	ही जाई आहे, ही चोटी पांधरी फुलव, खूप सुगंधी अस्तात।
0.89	evs-ukg-india-culture-s01.mp3	भारतात खूप प्रकारचे लोक राहतात. प्रत्येकाची स्वतःची भाषा, स्वतःचा पोशाख आणि स्वतःचे सण असतात.	भारतात खूब प्रकायचे लोक रहतात, प्रत्यकाची स्वताहाची भाशा, स्वताहाचा पोशाख आणी स्वताहाचे सन असतात.
0.89	hin-nur-janvar-boliya-s01.mp3	प्राण्यांचे आवाज ऐका. ज्याच्याकडे बघाल, तो बोलेल.	प्राण्यांचे आवाज अईका, जाचा कड़े बघाल, तो बोलेल।
0.89	hin-nur-janvar-boliya-s02.mp3	गाय हंबरते. शेळी बें बें करते.	गाय हमबरते, शेवी बे बे करते
0.89	math-lkg-full-empty-s03.mp3	ही वाटी भरलेली आहे.	ही वाटी भर ले लिया है
0.89	math-lkg-half-whole-s05.mp3	हा पूर्ण नारळ आहे.	हाँ पूर्ण नारय आहे
0.89	math-lkg-opposites-s01.mp3	हे मोठं आहे.	हे मोठा हे
0.89	math-nur-count-21-50-s07.mp3	आता म्हणा, पंचवीस.	आता महना 25
0.89	math-nur-count-21-50-s15.mp3	आता म्हणा, एकतीस.	आता महना 31
0.89	math-nur-count-21-50-s16.mp3	आता म्हणा, बत्तीस.	आता महना 32
0.89	math-nur-count-21-50-s37.mp3	आता म्हणा, पन्नास.	आता महना पन्नास
0.89	math-nur-count-51-100-s04.mp3	आता म्हणा, बावन्न.	आता म्हना बावन्न
0.89	math-nur-count-51-100-s06.mp3	आता म्हणा, चोपन्न.	आताम हना चोपन्न
0.89	math-nur-count-51-100-s16.mp3	आता म्हणा, बासष्ट.	आता महना बासष्ट
0.89	math-nur-count-51-100-s25.mp3	आता म्हणा, सत्तर.	आता महना सत्तर
0.89	math-nur-count-51-100-s49.mp3	आता म्हणा, नव्वद.	आता महना नववद।
0.89	math-nur-count-check-s04.mp3	शहाऐंशी कुठे आहे? त्याला स्पर्श करा.	शाहा अइनशी कुठे आहे त्यालास परशकरा
0.89	math-nur-long-round-s01.mp3	कोणती वस्तू गोल आहे? तिला स्पर्श करा.	कोंटी वस्तू गोल आहे हैं? तिलास पर शकरा
0.89	school_tour_s2.mp3	आपलं जेवण कुठे शिजतं ते शोधू शकता का?	आपला जेवन कुठे शिज्ट ते शोधु शक्ता का
0.89	evs-ukg-serpentarium-s02.mp3	काच आपल्याला सुरक्षित ठेवते. आपण फक्त बघतो. काचेवर टकटक करत नाही.	काच आपलेयाला सुरक्षित ठेवते, आपन फक्तक बगतो, काचे वर रटक करत नाही।
0.89	eng-nur-domestic-animals-s01.mp3	हे पाळीव प्राणी आहेत. ते आपल्यासोबत, आपल्या घरी आणि शेतात राहतात.	हे पालियो प्राणी आहेत, ते आपले असोबत, आपले घरी, आणी शेतात रहतात.
0.89	evs-ukg-snow-camp-s04.mp3	हे देवदाराचं झाड आहे. त्याच्या फांद्यांवर बर्फ साचला आहे.	हे देवदाराचा ज्हाड आहे, त्याचा फांद्यान वर बरफख साचला आहे.
0.89	evs-lkg-community-helpers-s07.mp3	हे पोस्टमन आहेत. पोस्टमन आपली पत्रं आणतात.	हे पोस्टमन आहे, पोस्टमन आपली पत्र आनताद.
0.89	eng-nur-wild-animals-s09.mp3	आणि हे माकड आहे. माकड झाडांवर राहतं.	आणी हे माकड आहे, माकड जाडानवर रहतव।
0.89	evs-ukg-dinosaur-park-s04.mp3	या डायनासोरच्या डोक्यावर लांब तुरा होता.	या डायनास और चा डोक्यावर लाम तुरा होता।
0.89	our_classroom_s1.mp3	आता आपण आत आहोत. हा आपला वर्ग आहे.	आता आपन आत आहोद हाँ आपला वर्ग आहे
0.90	eng-lkg-days-week-s03.mp3	मंगळवारनंतर बुधवार येतो.	मंगयवार अन्तर, बुधवार येतो
0.90	eng-nur-colors-check-s03.mp3	पिवळा कोणता? त्याला स्पर्श करा.	पिवडा कुंता त्यालास परशकरा
0.90	eng-ukg-phonics-s27.mp3	वी चा आवाज, व. माझ्यासोबत म्हणा.	वीचा आवाज वरू माझा सो बत्मणा
0.90	gk-lkg-sports-equipment-s13.mp3	टेनिस रॅकेट आणि चेंडूने खेळतात.	टेनिस राकेड आणी चेंडूने खेतात।
0.90	demo-snow-s02.mp3	हा आपला तंबू, आणि ही आपल्याला उबदार ठेवणारी शेकोटी.	हां आपला तंबू आणि ही आपले आला उदार ठेवनारी शेकोटी
0.90	eng-lkg-months-year-s01.mp3	वर्षात बारा महिने असतात. पहिला जानेवारी.	वर्शात 12 महिने अस्ताद पहिला जाने वारी
0.90	evs-lkg-house-parts-s05.mp3	ही खिडकी आहे. यातून हवा आणि उजेड आत येतो.	ही खिलकी आहे यातुन हवा आणी उजेड आती हैतो
0.90	evs-ukg-farm-visit-horse.mp3	हा घोडा आहे. घोडा गाडी ओढतो आणि वेगाने धावतो.	हां घुडा आहे, घुडा गाडी उड़तो आणी वेगाने धावतो
0.90	evs-ukg-farm-visit-s03.mp3	अंडी कोण देतं? आणि लोकर कोणापासून मिळते?	अंडी कोण देता हूँ आणी लोकर कोणा पासून मिलते हैं।
0.90	evs-ukg-flowers-s05.mp3	हे कमळ आहे. कमळ पाण्यात उमलतं. ते आपलं राष्ट्रीय फूल आहे.	हे कमल आहे, कमल पाण्यात उमलत ते आपला राश्ट्रिय फूल आहे
0.90	evs-ukg-river-crossing-s04.mp3	ही होडी आहे. होडीनेसुद्धा नदी पार करता येते.	ही होडी अहे, होडी ने सुध्धा नदी पार करतायेते
0.90	farm_yard_s2.mp3	आपल्याला दूध देणारा प्राणी शोधू शकता का?	आपल्याला दूध देनारा प्राणी शोधु शक्ता का हुआ।
0.90	hin-ukg-matra-s01.mp3	हे क आहे. हे लक्षात ठेवा.	हे काहे? हे लक्षा ठेवा
0.90	hin-ukg-matra-s13.mp3	क ला ओ मात्रा लागली, को.	प्लाओो मात्रालागली, को
0.90	math-lkg-odd-even-s01.mp3	एक, विषम, एक उरतो.	एक विशम, एक उरतो.
0.90	math-lkg-odd-even-s03.mp3	तीन, विषम, एक उरतो.	तीन, विशम, एक उरतो.
0.90	math-lkg-odd-even-s09.mp3	नऊ, विषम, एक उरतो.	9. वेशम, एक उरतो
0.90	math-nur-count-21-50-s10.mp3	आता म्हणा, सत्तावीस.	आता महना 27
0.90	math-nur-count-21-50-s11.mp3	आता म्हणा, अठ्ठावीस.	आता महना 28
0.90	math-nur-count-51-100-s05.mp3	आता म्हणा, त्रेपन्न.	आताम्हणा त्रेपन्य
0.90	math-nur-count-51-100-s28.mp3	आता म्हणा, बाहत्तर.	आता महना बाहत्तर
0.90	math-nur-count-51-100-s33.mp3	आता म्हणा, शहात्तर.	आता महना शहत्तर
0.90	eng-ukg-phonics-s30.mp3	वाई चा आवाज, य. माझ्यासोबत म्हणा.	वाईचा आवाज यग माझा सो बत मणा
0.90	evs-nur-good-habits-s08.mp3	आपण मोठ्यांना नमस्कार करतो, आणि म्हणतो, कृपया, आणि धन्यवाद.	अपन मोठ्याना नमस्कार करतो आणि महनतो कृपया आणि धन्यवाद।
0.90	gk-ukg-sink-float-s04.mp3	नारळ तरंगतो, तो पाण्यावर राहतो.	नारल तरंतो तो पाण्यावर रहतो
0.90	math-lkg-opposites-s06.mp3	आणि हे रिकामं, भरलेल्याच्या उलट.	आणी हे रिकामों भर लेल्या चा उल्ड
0.90	solar_system_s2.mp3	आता जवळ या. हा सूर्य आहे. तोच आपल्याला प्रकाश आणि उष्णता देतो.	आता जवल या हा सूरिय आहे तोच आपले आला प्रकाश आणी उश्णता देतो
0.90	eng-lkg-transport-types-s01.mp3	आपण एका ठिकाणाहून दुसऱ्या ठिकाणी कसे जातो? वाहनांनी! काही रस्त्यावर चालतात, काही पाण्यावर, आणि काही आकाशात.	आपन एका ठिकाना हून, दुसरया ठिकानी कसे जातो वाहनानी काही रस्त्यावर चालतात, काही पान्यावर आणि काही आकाशात.
0.90	evs-ukg-germination-s01.mp3	हे बी आहे. आपण ते मातीत पेरतो आणि पाणी घालतो.	हे बी आहे, आपन ते मातीत पेरतो आणि पानी घलतो.
0.91	eng-lkg-myself-s01.mp3	नमस्कार! माझं नाव मीना. मी चार वर्षांची आहे. मी मुलगी आहे.	नमस्कर, माजह नाव, मीना, मी चार वर्शांची आहे, मी मुल्गी आहे.
0.91	solar_system_s1.mp3	आपण अवकाशात तरंगत आहोत. सूर्य तुमच्या समोर आहे, आता वळून चहूकडे बघा.	आपन अवकाशात तरंगत आहोत, सूर्य तुमचा समोर आहे, आता वलून चहु कडे बगा.
0.91	eng-lkg-hot-cold-s01.mp3	चहा गरम आहे. सांभाळून!	चाहा गरम आहे, सांभायून
0.91	eng-lkg-hot-cold-s04.mp3	बर्फाचा गोळा थंड असतो.	बरफाचा गोडा थंड असतो
0.91	eng-lkg-transport-types-s07.mp3	ही रिक्षा आहे.	ही रिक्षा है
0.91	eng-lkg-transport-types-s10.mp3	हे जहाज आहे.	हे जाज आहे
0.91	eng-lkg-transport-types-s13.mp3	हे विमान आहे.	हे विमाना हे
0.91	eng-nur-birds-s09.mp3	हा गरुड आहे. गरुड खूप उंच उडतो.	हां गरूड आहे, गरूड खुब उन्च उड़तो।
0.91	eng-nur-shapes-s05.mp3	हा आयत आहे.	हाँ आयता हे
0.91	eng-nur-vegetables-s02.mp3	हे गाजर आहे.	हे गाजराहे
0.91	eng-nur-wild-animal-traits-s05.mp3	सिंहाच्या मानेभोवती दाट केस असतात. त्याला आयाळ म्हणतात.	सिंहाचा माने भुवती दाट केस असतात त्याला आयाल महनतात
0.91	evs-lkg-animal-habitats-s01.mp3	आपण घरात राहतो. प्राण्यांचीसुद्धा घरं असतात. बघूया, कोण कुठे राहतं.	आपन घरात रहतो, प्राण्यांची सुद्धा घर अस्तात, वहुया कोण कुठे रहत?
0.91	evs-lkg-animal-habitats-s03.mp3	चिमणी घरट्यात राहते.	चिमनी घर्ट्यात रहते
0.91	evs-lkg-animal-habitats-s07.mp3	मधमाशी पोळ्यात राहते.	मधमाशे पोल्यात रहते
0.91	evs-lkg-body-parts-s03.mp3	हे केस आहेत.	हे केस आहे
0.91	evs-lkg-market-s03.mp3	इथे सफरचंदं मिळतात.	इथे सफर चंदा मिलतात
0.91	evs-ukg-flowers-s01.mp3	फुलं झाडांवर उमलतात. प्रत्येक फुलाचा स्वतःचा रंग आणि स्वतःचा सुगंध असतो.	फुल जाडान्वर उमलतात, प्रत्येक फुलाचा स्वतहाचा रंग आणी स्वतहाचा सुगंध हस्तो.
0.91	evs-ukg-national-symbols-s01.mp3	आपल्या देशाचं नाव भारत आहे. प्रत्येक देशाची स्वतःची राष्ट्रीय प्रतीकं असतात.	अपले देशाचा नाव भारत आहे प्रतेक देशाची स्वताहची राश्ट्रिय प्रतीक अस्तात
0.91	evs-ukg-serpentarium-s03.mp3	हा नाग आहे. तो आपला फणा काढतो. नाग विषारी असतो.	हा नाग आहे, तो आपला फणा कड़तो, नाग विशारी असतो.
0.91	evs-ukg-serpentarium-s04.mp3	हा हिरवा साप आहे. तो झाडांवर राहतो.	हां हिरवा साप आहे, तो जाडानवर रहतों.
0.91	evs-ukg-water-cycle-s01.mp3	सूर्य तळ्यातलं पाणी गरम करतो.	सूर्य तल्यातलव पाणी गरम करतो।
0.91	evs-ukg-water-cycle-s05.mp3	पावसाने तळं पुन्हा भरतं. आणि मग हे सगळं पुन्हा सुरू होतं.	पावसाने तलोग पुन्हा भरत आणिमग हे सगल पुन्हा सुरू होत
0.91	hin-lkg-sabji-rang-s03.mp3	हे गाजर आहे.	हे गाजराहे
0.91	math-nur-count-21-50-s34.mp3	आता म्हणा, सत्तेचाळीस.	आताम भणा 47
0.91	math-nur-count-21-50-s35.mp3	आता म्हणा, अठ्ठेचाळीस.	आतामहना 48
0.91	math-nur-count-51-100-s03.mp3	आता म्हणा, एक्कावन्न.	आता महना 51
0.91	math-nur-count-51-100-s10.mp3	आता म्हणा, सत्तावन्न.	आता महना सत्ता वन्न
0.91	math-nur-count-51-100-s20.mp3	सहासष्ट ते सत्तर.	सहासिष्ट उक्ते सत्तर
0.91	math-nur-up-down-s03.mp3	वर बघा, पंखा वर आहे. खाली बघा, चटया खाली आहेत.	वर बगा, पंखा वर आहे, खाली बगा, चट्या खाली आहेत.
0.91	math-ukg-add-single-s03.mp3	दोन आणि तीन मिळून पाच.	दोन आणितीन मिलून पाच
0.91	school_kitchen_s2.mp3	मोठं टेबल बघा. जेवण त्यावर तयार ठेवलं जातं.	मोठ टेबल बगा, जेवन त्यावर तयार ठेवल जात।
0.91	evs-ukg-safe-touch-s03.mp3	कोणी अशा प्रकारे स्पर्श केला की तुम्हाला वाईट वाटलं, भीती वाटली, किंवा दुखलं, तर तो असुरक्षित स्पर्श आहे. जे भाग कपड्यांनी झाकलेले असतात, त्यांना कोणीही स्पर्श करू शकत नाही.	कोणी अशा प्रकारे स्पर्ष केला कि तुम्हाला वाइट वाटल, भीती वाटली, किम्मा दुखल, तर तो असुरक्षित स्पर्ष आहे, जे भाग कपड़यानी जहाकलेले अस्तात, त्यानना कोणी ही स्पर्ष करू शकत नाही.
0.91	eng-lkg-transport-sort-s02.mp3	ही होडी आहे. ही कुठे चालते, रस्त्यावर, पाण्यावर, की आकाशात? योग्य जागेला स्पर्श करा.	ही घोडी अहे, ही कुठे चालते, रस्त्यावर, पान्यावर की आकाशात है, योग्य जागेला स्पर्श करा
0.91	evs-lkg-special-vehicles-s07.mp3	रुग्णवाहिकेचा किंवा आगीच्या बंबाचा सायरन वाजला, की सगळे तिला वाट देतात.	रुग्णवाहिकेचा किम्मा आगीचा बंबाचा सायरन वाजला कि सगले तिला वाट देतात।
0.91	evs-ukg-germination-s02.mp3	बी पाणी पिऊन फुगतं. त्यातून एक छोटंसं मूळ बाहेर येतं आणि खाली वाढतं.	बी पाणी पिऊन फुगत त्यातुन एक छोटा सब मूल बाहेर येत आणि खाली वाढत त्यात।
0.91	evs-ukg-states-india-s06.mp3	ओडिशाच्या समुद्रकिनाऱ्यावर दरवर्षी लाखो कासवं येतात.	पुडिशाच्या समुद्र किनार्या वर दर्वर्षी, लाखो, कासवव येतात।
0.91	eng-nur-animals-check-s01.mp3	यांपैकी कोण पाण्यात राहतं? त्याला स्पर्श करा.	यानपाई की कोण पाणयात रहता हुँँँँद। त्यालास परशकरा।
0.91	eng-nur-animals-check-s03.mp3	यांपैकी पाळीव प्राणी कोणता? तो आपल्यासोबत राहतो.	यांपई की पायू प्राणी कुणता तो आपल्या सोबत रहतो।
0.91	evs-ukg-places-of-worship-s02.mp3	हे चर्च आहे. ख्रिस्ती लोक इथे प्रार्थना करतात.	हे चर्ज आहे, ख्रिस्ती लोग इथे प्रार्थना करतात।
0.91	evs-nur-festivals-s06.mp3	नाताळला आपण ख्रिसमस ट्री सजवतो.	नाताला आपन्ख्री समस् ट्री सजवतों.
0.91	evs-ukg-serpentarium-s06.mp3	हे कासव आहे. ते आपल्या कवचात लपतं.	हे कासव आहे, ते आपले कवचात लपग।
0.91	evs-ukg-states-india-s03.mp3	गुजरातच्या गीर जंगलात सिंह राहतात.	गुजराच्या दीर जंगलात सिंह राहतात
0.91	evs-ukg-village-city-s03.mp3	आता हे शहर आहे. इमारती उंच आहेत.	आता हे शहर आहे इमारती उन्स आहेत
0.91	math-nur-long-round-s02.mp3	कोणती वस्तू लांब आहे? तिला स्पर्श करा.	कोंती वस्तु लामबा है तिलास परश करा
0.92	demo-india-s01.mp3	हे आपलं प्रांगण आहे. मध्यभागी आपल्या ध्वजावरचं चक्र आहे.	हे आपला प्रांगन आहे, मध्यभागी आपला ध्वजावरचत चक्रा हे.
0.92	eng-nur-insects-s05.mp3	हा लेडीबग आहे. याच्या लाल पाठीवर काळे ठिपके असतात.	हां लेडी ब आहे, याचा लाल पाठीवर काले ठिप के अस्तात.
0.92	eng-ukg-behind-front-s04.mp3	कोंबडी दगडाच्या मागे आहे.	कुम्बडी दगडाचा मागे आहे
0.92	evs-ukg-plant-parts-s02.mp3	ही मुळं आहेत. मुळं मातीखाली असतात. ती पाणी पितात आणि रोपाला घट्ट धरून ठेवतात.	ही मुला आहे, मुला माती खाली असतात, ती पाणी पितात आणी रोपाला घट धरुन ठेवतात.
0.92	hin-lkg-khet-upar-niche-s02.mp3	गाजर जमिनीखाली उगवतं.	गाजार जमिनी खाले उगवद।
0.92	math-lkg-open-close-s04.mp3	आणि हा दरवाजा उघडा आहे.	आणी हा दर्वाजा उगडा आहे।
0.92	math-nur-count-51-100-s24.mp3	आता म्हणा, एकोणसत्तर.	आता महना एकोण सत्तर
0.92	math-nur-count-51-100-s27.mp3	आता म्हणा, एक्काहत्तर.	आताम्हना एकका हत्तर
0.92	math-nur-count-51-100-s60.mp3	आता म्हणा, नव्व्याण्णव.	आता महना 99.
0.92	math-ukg-divide-single-s04.mp3	सहा भागिले दोन म्हणजे तीन.	साहा भागे ले दोन मंजे तीन
0.92	math-ukg-sub-double-s04.mp3	अठरा वजा सहा म्हणजे बारा.	अठरा वजा सहा मंजे बारा
0.92	eng-lkg-animal-products-s09.mp3	मधमाशी फुलांमधून मकरंद गोळा करते.	मधमाशी फुलान मधुन मकरंद गोडा करते
0.92	hin-nur-vadya-yantra-s03.mp3	ही ढोलकी आहे. ती दोन्ही बाजूंनी वाजवतात.	ही डोल की आहे, ती दोन ही बाजुन नी वाजवतात।
0.92	evs-ukg-plant-parts-s01.mp3	हे एक रोप आहे. ते मातीत उगवतं. चला त्याचे भाग बघूया.	हे एक रोप आहे, ते मातित उगवद, चला त्याचे भाग बगुया.
0.92	evs-ukg-river-crossing-s06.mp3	होडीत आपण बसून राहतो, आणि हात पाण्यात घालत नाही.	होडीत आपन बसून रहतो आणी हात पान्यात घालत नाही।
0.92	playground_s3.mp3	ती पिवळी घसरगुंडी आहे. आपण वर चढतो आणि खाली येतो.	ती पिवली घसर गुंडी आहे, आपण वर चड़तो आणि खाली येतो।
0.92	demo-home-s01.mp3	हे घर आहे. आपण इथे राहतो.	हे घर आहे, आपन इथे रहतों।
0.92	demo-street-s01.mp3	हा रस्ता आहे, आणि दोन्ही बाजूंना दुकानं आहेत.	हा रस्ता आहे आणि दोनी बाजुन्ना दुकाना आहे
0.92	eng-lkg-animal-products-s04.mp3	ही कोंबडी आहे.	ही कॉम्बडी आहे
0.92	eng-lkg-days-week-s07.mp3	शनिवारनंतर रविवार येतो.	शनिवार अंतर रविवार ये तो
0.92	eng-lkg-months-year-s11.mp3	मग नोव्हेंबर.	मग नवबर
0.92	eng-lkg-transport-sort-s01.mp3	ही कार आहे. ही कुठे चालते, रस्त्यावर, पाण्यावर, की आकाशात? योग्य जागेला स्पर्श करा.	ही कारा हे, ही कुठे चालते, रस्त्यावर, पान्यावर के आकाशात हैं, लोग्य जागेला स्पर्श करा
0.92	eng-nur-alphabets-s17.mp3	हे छोटं एफ़ आहे.	हे छोट एफ़ा है
0.92	eng-nur-alphabets-s22.mp3	हे मोठं एच आहे.	हे मोठ, एचा हे
0.92	eng-nur-alphabets-s29.mp3	हे छोटं जे आहे.	हे छोटव जे आहे
0.92	eng-nur-alphabets-s32.mp3	हे छोटं के आहे.	हे छोटव के आहे
0.92	eng-nur-alphabets-s34.mp3	हे मोठं एल आहे.	हे मूठ एला हे
0.92	eng-nur-alphabets-s35.mp3	हे छोटं एल आहे.	हे छोटो एला हे
0.92	eng-nur-alphabets-s37.mp3	हे मोठं एम आहे.	हे मूठो, एमा हे
0.92	eng-nur-alphabets-s38.mp3	हे छोटं एम आहे.	हे छोटो, ए माहे
0.92	eng-nur-alphabets-s41.mp3	हे छोटं एन आहे.	हे छोटो एना हे
0.92	eng-nur-animals-check-s05.mp3	यांपैकी कोण जंगलात राहतं?	यांपई की कोण जंगलात रहत हो
0.92	eng-nur-birds-s04.mp3	हे कबूतर आहे.	हे कबूतरा हे
0.92	eng-nur-shapes-s04.mp3	हा त्रिकोण आहे.	हात रिकोणा हे
0.92	eng-nur-vegetables-s03.mp3	हा टोमॅटो आहे.	हाट टोमाटो आहे
0.92	eng-nur-wild-animal-traits-s06.mp3	गेंड्याच्या नाकावर शिंग असतं.	गेंड्याचा नाकावर शिंगास्त
0.92	evs-lkg-animal-babies-s06.mp3	हा कुत्रा आहे.	हाग कुत्रा आहे
0.92	evs-lkg-animal-babies-s10.mp3	ही कोंबडी आहे.	ही कॉम्बडी आहे
0.92	evs-lkg-animal-food-s04.mp3	ही कोंबडी आहे.	ही कॉम्बडी आहे
0.92	evs-lkg-animal-food-s06.mp3	हा कुत्रा आहे.	हाग कुत्रा आहे
0.92	evs-lkg-animal-habitats-s04.mp3	हा कुत्रा आहे.	हाग कुत्रा आहे
0.92	evs-lkg-body-parts-s11.mp3	ही पावलं आहेत.	ही पावला आहे
0.92	evs-nur-rainbow-s04.mp3	त्यात सात रंग असतात. वरून, तांबडा, नारिंगी, पिवळा, हिरवा.	त्यात सात रंग अस्तात वरुन, तामडा, नारिंगी, पिवडा, हिरवा
0.92	evs-ukg-farm-visit-s02.mp3	कोणता प्राणी आपल्याला दूध देतो? त्याला शोधा.	कोंता प्राणी अपल्याला दूध देतों त्याला शोधा
0.92	evs-ukg-safe-touch-s06.mp3	तिसरी, विश्वासातल्या मोठ्या माणसाला सांगा.	तिसरी, विश्वास आतल्या मोठ्या मानसाला सांगा.
0.92	evs-ukg-village-city-s01.mp3	हे गाव आहे. घरं बैठी आहेत, आणि एकमेकांपासून दूर आहेत.	हे गाव आहे, घरव बठी आहे आणि एक मेकान पासुन दूर आहे
0.92	hin-lkg-khet-upar-niche-s04.mp3	आणि बीटसुद्धा.	आणि बीट सुधा
0.92	hin-lkg-sabji-rang-s01.mp3	हा टोमॅटो आहे.	हाट टोमाटो आहे
0.92	hin-ukg-matra-s02.mp3	ही आ मात्रा आहे.	ही आ मातरा हे
0.92	hin-ukg-matra-s04.mp3	ही इ मात्रा आहे.	ही इमात्रा हे
0.92	hin-ukg-matra-s10.mp3	ही ए मात्रा आहे.	ही ए मात्रा हे
0.92	hin-ukg-matra-s12.mp3	ही ओ मात्रा आहे.	ही ओ मात्रा हे
0.92	math-lkg-opposites-s05.mp3	हे भरलेलं आहे.	हे भरलेला हे
0.92	math-nur-big-small-s02.mp3	आणि हा छोटा आहे.	आणी हाँ छोटा है
0.92	math-nur-big-small-s04.mp3	आणि हा छोटा आहे.	आणी हाँ छोटा है
0.92	math-nur-count-51-100-s35.mp3	आता म्हणा, अठ्ठ्याहत्तर.	आताम हना 78
0.92	math-nur-thick-thin-s02.mp3	आणि हा बारीक आहे. दोन्ही सारखेच लांब आहेत.	आणी, हा बारी काहे, दोन्ही सर्खेच लाम बाहेत.
0.92	math-nur-up-down-s02.mp3	निळा चेंडू खाली आहे, जमिनीवर.	निडा चेंडू खाली आहे, जमिनी वर.
0.92	math-ukg-add-double-s05.mp3	वीस अधिक पंधरा. विचार करा.	वेश अधिक पंधरा विचार करा
0.92	playground_s2.mp3	झोका दिसतो का? तो पुढे-मागे जातो.	जोका देस्तो का, तो पुढे मागे जातो.
0.92	school_hall_s2.mp3	दोन्ही बाजूला दारं आहेत. प्रत्येक दार वेगळ्या खोलीत जातं.	दुन्ही बाजूला दार आहे प्रतेक दार वेगया खोलित जातव
0.92	solar_system_s9.mp3	युरेनस कुशीवर पडलेला आहे, घरंगळणाऱ्या चेंडूसारखा.	यूरेनस कुशीवर पडलेला आहे घरंगर्णार्या चेंडू सरखा
0.93	eng-lkg-transport-sort-s06.mp3	हे जहाज आहे. हे कुठे चालतं, रस्त्यावर, पाण्यावर, की आकाशात? योग्य जागेला स्पर्श करा.	हे जहाज गाहे, हे कुठे चालत, रस्त्यावर, पान्यावर की आकाशात, लोग्य जागेला स्पर्श करा.
0.93	demo-street-s02.mp3	एक दुकान, एक दवाखाना, एक टपाल कार्यालय आणि एक बँक.	एक दुकान, एक दवाखाना, एक टपाल कार्या लए आणी एक बंग.
0.93	evs-ukg-dinosaur-park-s05.mp3	हा अपॅटोसॉरस आहे. त्याची मान खूप लांब होती. तो सगळ्यात मोठ्या डायनासोरपैकी एक होता.	हां अपैटोस वरस आहे त्याची मान खूप लाम होती तो सग्लयात मूठ्या डायना सो रुपई की एक होता
0.93	evs-ukg-safe-touch-s08.mp3	यात तुमची कधीच चूक नसते. आणि एकाने ऐकलं नाही, तर दुसऱ्याला सांगा, कोणी मदत करेपर्यंत सांगत राहा.	याद तुमची कधिच चूक नस्ते, आणी एकाने अईकल नाही, तर दुसर्याला सांगा, कोणी मदत करे परियंत सांगत रहा.
0.93	eng-lkg-days-week-s02.mp3	सोमवारनंतर मंगळवार येतो.	सोमवार नंतर, मंगलवार येतो
0.93	eng-nur-colors-check-s01.mp3	निळा कोणता? त्याला स्पर्श करा.	निया कुणता त्यालास परशकरा
0.93	math-lkg-odd-even-s02.mp3	दोन, सम, प्रत्येकाला जोडी आहे.	दोन, सम, प्रत्यकाला जोडिया है।
0.93	math-lkg-odd-even-s04.mp3	चार, सम, प्रत्येकाला जोडी आहे.	चार, सम, प्रत्यकाला जोडिया है
0.93	math-lkg-odd-even-s06.mp3	सहा, सम, प्रत्येकाला जोडी आहे.	सहा, सम, प्रत्यकाला जोडिया हे
0.93	math-nur-count-21-50-s01.mp3	आता एकवीस ते पन्नास मोजूया.	आता 21 ते पंद्नास मोजुया.
0.93	math-ukg-add-double-s04.mp3	बारा अधिक सहा म्हणजे अठरा.	वारा अधिक सहाम्हणजे 18
0.93	our_classroom_s3.mp3	ताई फळ्याजवळ उभ्या आहेत. आज त्या आपल्याला शिकवतील.	ताई फड़या जवर उभ्या आहेत। आज त्या आपल्याला शिकवतील।
0.93	evs-ukg-farm-visit-cow.mp3	ही गाय आहे. ती गवत खाते आणि आपल्याला दूध देते. तिच्या पिल्लाला वासरू म्हणतात.	ही गाया हे, ती गवत खाते, आणी आपल्याला दूध देते, तीचा पिल्लाला वासरू मनतात.
0.93	chem_lab_s1.mp3	ही रसायनशास्त्राची प्रयोगशाळा आहे. इथे आपण प्रयोग करतो.	ही रसायन शास्त्राची प्रयोग शाला आहे। इथे आपन प्रयोग करतो।
0.93	eng-lkg-days-week-s05.mp3	गुरुवारनंतर शुक्रवार येतो.	गुरुवार अहनंतर, शुक्रवार येतो
0.93	eng-nur-alphabets-s49.mp3	हे मोठं क्यू आहे.	हे मोठर, क्यों आहे?
0.93	eng-nur-alphabets-s50.mp3	हे छोटं क्यू आहे.	हे छोटव क्यूँ आहे?
